id,group_id,level,item_id,item_amount,coin,score,name,type,buff,para,icon,desc,unlock_level,condition_science,pos_x,pos_y,new_pos_x,new_pos_y,tree_type,is_open,max_level,desc_current,coin_tuning,exp,bound_buildinglevel,radiance,thor_elements,power,desc_1
303035,303000,35,303001,710,4096000000000000.0,538.0,103313,1,0,105035,null,103314,18,330035;313035,4,4,1,5,1,1,100,,2196000000000000.0,0.0,,,,34940,Building level - Air Base
303036,303000,36,303001,760,8192000000000000.0,575.0,103313,1,0,105036,null,103314,18,330036;313036,4,4,1,5,1,1,100,,4202000000000000.0,0.0,,,,37150,Building level - Air Base
303037,303000,37,303001,840,1.6384e+16,615.0,103313,1,0,105037,null,103314,18,330037;313037,4,4,1,5,1,1,100,,9117000000000000.0,0.0,,,,39470,Building level - Air Base
303038,303000,38,303001,880,3.2768e+16,657.0,103313,1,0,105038,null,103314,18,330038;313038,4,4,1,5,1,1,100,,1.706e+16,0.0,,,,41920,Building level - Air Base
303039,303000,39,303001,930,6.5536e+16,697.0,103313,1,0,105039,null,103314,18,330039;313039,4,4,1,5,1,1,100,,3.701e+16,0.0,,,,44500,Building level - Air Base
303040,303000,40,303001,980,1.6384e+17,740.0,103313,1,0,105040,null,103314,18,330040;313040,4,4,1,5,1,1,100,,7.953e+16,0.0,,,,47210,Building level - Air Base
303041,303000,41,303001,1030,3.2768e+17,785.0,103313,1,0,105041,null,103314,18,330041;313041,4,4,1,5,1,1,100,,1.724e+17,0.0,,,,49990,Building level - Air Base
303042,303000,42,303001,1080,6.5536e+17,828.0,103313,1,0,105042,null,103314,18,330042;313042,4,4,1,5,1,1,100,,4.462e+17,0.0,,,,52830,Building level - Air Base
303043,303000,43,303001,1140,1.31072e+18,875.0,103313,1,0,105043,null,103314,18,330043;313043,4,4,1,5,1,1,100,,1.1773e+18,0.0,,,,55740,Building level - Air Base
303044,303000,44,303001,1190,2.62144e+18,925.0,103313,1,0,105044,null,103314,18,330044;313044,4,4,1,5,1,1,100,,2.678e+18,0.0,,,,58720,Building level - Air Base
303045,303000,45,303001,1290,5.24288e+18,973.0,103313,1,0,105045,null,103314,18,330045;313045,4,4,1,5,1,1,100,,7.067e+18,0.0,,,,61770,Building level - Air Base
303046,303000,46,303001,1390,1.048576e+19,1023.0,103313,1,0,105046,null,103314,18,330046;313046,4,4,1,5,1,1,100,,1.608e+19,0.0,,,,64910,Building level - Air Base
303047,303000,47,303001,1500,2.097152e+19,1075.0,103313,1,0,105047,null,103314,18,330047;313047,4,4,1,5,1,1,100,,4.03e+19,8.5e+17,,,,68110,Building level - Air Base
303048,303000,48,303001,1630,4.194304e+19,1127.0,103313,1,0,105048,null,103314,18,330048;313048,4,4,1,5,1,1,100,,8.685e+19,3.86e+18,,,,71390,Building level - Air Base
303049,303000,49,303001,1760,8.388608e+19,1180.0,103313,1,0,105049,null,103314,18,330049;313049,4,4,1,5,1,1,100,,2.164e+20,1.53e+19,,,,74750,Building level - Air Base
303050,303000,50,303001,1900,1.6777216e+20,1235.0,103313,1,0,105050,null,103314,18,330050;313050,4,4,1,5,1,1,100,,4.634e+20,4.63e+19,,,,78190,Building level - Air Base
303051,303000,51,303001,2060,4.194304e+20,1292.0,103313,1,0,105051,null,103314,18,330051;313051,4,4,1,5,1,1,100,,1.1463e+21,1.528e+20,,,,81710,Building level - Air Base
303052,303000,52,303001,2230,8.388608e+20,1348.0,103313,1,0,105052,null,103314,18,330052;313052,4,4,1,5,1,1,100,,2.434e+21,3.48e+20,,,,85310,Building level - Air Base
303053,303000,53,303001,2410,1.6777216e+21,1425.0,103313,1,0,105053,null,103314,18,330053;313053,4,4,1,5,1,1,100,,5.963e+21,9.17e+20,,,,88990,Building level - Air Base
303054,303000,54,303001,2610,3.3554432e+21,1503.0,103313,1,0,105054,null,103314,18,330054;313054,4,4,1,5,1,1,100,,1.252e+22,2.087e+21,,,,92760,Building level - Air Base
303055,303000,55,303001,2820,6.7108864e+21,1582.0,103313,1,0,105055,null,103314,18,330055;313055,4,4,1,5,1,1,100,,3.029e+22,5.51e+21,,,,96620,Building level - Air Base
303056,303000,56,303001,3060,1.34217728e+22,1663.0,103313,1,0,105056,null,103314,18,330056;313056,4,4,1,5,1,1,100,,6.009e+22,1.202e+22,,,,100580,Building level - Air Base
303057,303000,57,303001,3310,2.68435456e+22,1747.0,103313,1,0,105057,null,103314,18,330057;313057,4,4,1,5,1,1,100,,1.69e+23,3.38e+22,,,,104630,Building level - Air Base
303058,303000,58,303001,3580,5.36870912e+22,1832.0,103313,1,0,105058,null,103314,18,330058;313058,4,4,1,5,1,1,100,,3.699e+23,7.4e+22,,,,108780,Building level - Air Base
303059,303000,59,303001,3880,1.073741824e+23,1918.0,103313,1,0,105059,null,103314,18,330059;313059,4,4,1,5,1,1,100,,8.552e+23,1.71e+23,,,,113020,Building level - Air Base
303060,303000,60,303001,4190,2.147483648e+23,2008.0,103313,1,0,105060,null,103314,18,330060;313060,4,4,1,5,1,1,100,,1.654e+24,3.31e+23,,,,117350,Building level - Air Base
303061,303000,61,303001,4540,4.294967296e+23,2098.0,103313,1,0,105061,null,103314,18,330061;313061,4,4,1,5,1,1,100,,3.657e+24,7.31e+23,,,,121780,Building level - Air Base
303062,303000,62,303001,4920,8.589934592e+23,2190.0,103313,1,0,105062,null,103314,18,330062;313062,4,4,1,5,1,1,100,,6.748e+24,1.35e+24,,,,126300,Building level - Air Base
303063,303000,63,303001,5320,1.7179869184e+24,2285.0,103313,1,0,105063,null,103314,18,330063;313063,4,4,1,5,1,1,100,,1.457e+25,2.91e+24,,,,130940,Building level - Air Base
303064,303000,64,303001,5760,3.4359738368e+24,2380.0,103313,1,0,105064,null,103314,18,330064;313064,4,4,1,5,1,1,100,,2.726e+25,5.45e+24,,,,135680,Building level - Air Base
303065,303000,65,303001,6230,8.589934592e+24,2477.0,103313,1,0,105065,null,103314,18,330065;313065,4,4,1,5,1,1,100,,6.458e+25,1.292e+25,,,,140540,Building level - Air Base
303066,303000,66,303001,6750,1.7179869184e+25,2577.0,103313,1,0,105066,null,103314,18,330066;313066,4,4,1,5,1,1,100,,1.25e+26,2.5e+25,,,,145510,Building level - Air Base
303067,303000,67,303001,7300,3.4359738368e+25,2678.0,103313,1,0,105067,null,103314,18,330067;313067,4,4,1,5,1,1,100,,3.088e+26,6.18e+25,,,,150590,Building level - Air Base
303068,303000,68,303001,7900,6.8719476736e+25,2782.0,103313,1,0,105068,null,103314,18,330068;313068,4,4,1,5,1,1,100,,6.309e+26,1.262e+26,,,,155790,Building level - Air Base
303069,303000,69,303001,8550,1.37438953472e+26,2887.0,103313,1,0,105069,null,103314,18,330069;313069,4,4,1,5,1,1,100,,1.495e+27,2.99e+26,,,,161120,Building level - Air Base
303070,303000,70,303001,9250,2.74877906944e+26,2993.0,103313,1,0,105070,null,103314,18,330070;313070,4,4,1,5,1,1,100,,3.053e+27,6.11e+26,,,,166570,Building level - Air Base
303071,303000,71,303001,10010,5.49755813888e+26,3103.0,103313,1,0,105071,null,103314,18,330071;313071,4,4,1,5,1,1,100,,7.234e+27,1.447e+27,,,,172160,Building level - Air Base
303072,303000,72,303001,10830,1.099511627776e+27,3212.0,103313,1,0,105072,null,103314,18,330072;313072,4,4,1,5,1,1,100,,1.478e+28,2.96e+27,,,,177880,Building level - Air Base
303073,303000,73,303001,11720,2.199023255552e+27,3325.0,103313,1,0,105073,null,103314,18,330073;313073,4,4,1,5,1,1,100,,3.501e+28,7e+27,,,,183740,Building level - Air Base
303074,303000,74,303001,12680,4.398046511104e+27,3440.0,103313,1,0,105074,null,103314,18,330074;313074,4,4,1,5,1,1,100,,7.153e+28,1.431e+28,,,,189730,Building level - Air Base
303075,303000,75,303001,13710,8.796093022208e+27,3555.0,103313,1,0,105075,null,103314,18,330075;313075,4,4,1,5,1,1,100,,1.695e+29,3.39e+28,,,,195840,Building level - Air Base
303076,303000,76,303001,14830,1.7592186044416e+28,3673.0,103313,1,0,105076,null,103314,18,330076;313076,4,4,1,5,1,1,100,,3.462e+29,6.92e+28,,,,202100,Building level - Air Base
303077,303000,77,303001,15370,3.5184372088832e+28,3792.0,103313,1,0,105077,null,103314,18,330077;313077,4,4,1,5,1,1,100,,8.202e+29,1.64e+29,,,,208480,Building level - Air Base
303078,303000,78,303001,15920,7.03687441776641e+28,3913.0,103313,1,0,105078,null,103314,18,330078;313078,4,4,1,5,1,1,100,,1.676e+30,3.35e+29,,,,215030,Building level - Air Base
303079,303000,79,303001,16490,1.40737488355328e+29,4037.0,103313,1,0,105079,null,103314,18,330079;313079,4,4,1,5,1,1,100,,3.97e+30,7.94e+29,,,,221730,Building level - Air Base
303080,303000,80,303001,17060,2.81474976710656e+29,4162.0,103313,1,0,105080,null,103314,18,330080;313080,4,4,1,5,1,1,100,,8.11e+30,1.622e+30,,,,228600,Building level - Air Base
303081,303000,81,303001,17650,5.62949953421314e+29,4290.0,103313,1,0,105081,null,103314,81,330081;313081,4,4,1,5,1,1,100,,1.921e+31,3.84e+30,,,,228600,Building level - Air Base
303082,303000,82,303001,18260,1.12589990684262e+30,4417.0,103313,1,0,105082,null,103314,82,330082;313082,4,4,1,5,1,1,100,,3.925e+31,7.85e+30,,,,228600,Building level - Air Base
303083,303000,83,303001,18870,2.25179981368525e+30,4548.0,103313,1,0,105083,null,103314,83,330083;313083,4,4,1,5,1,1,100,,9.3e+31,1.86e+31,,,,228600,Building level - Air Base
303084,303000,84,303001,19500,4.5035996273705e+30,4680.0,103313,1,0,105084,null,103314,84,330084;313084,4,4,1,5,1,1,100,,1.9e+32,3.8e+31,,,,228600,Building level - Air Base
303085,303000,85,303001,20150,9.007199254741e+30,4813.0,103313,1,0,105085,null,103314,85,330085;313085,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303086,303000,86,303001,20800,1.8014398509482e+31,4950.0,103313,1,0,105086,null,103314,86,330086;313086,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303087,303000,87,303001,21480,3.6028797018964e+31,5088.0,103313,1,0,105087,null,103314,87,330087;313087,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303088,303000,88,303001,22160,7.20575940379277e+31,5227.0,103313,1,0,105088,null,103314,88,330088;313088,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303089,303000,89,303001,22860,1.44115188075856e+32,5368.0,103313,1,0,105089,null,103314,89,330089;313089,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303090,303000,90,303001,23580,2.88230376151712e+32,5512.0,103313,1,0,105090,null,103314,90,330090;313090,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303091,303000,91,303001,24310,5.76460752303423e+32,5658.0,103313,1,0,105091,null,103314,91,330091;313091,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303092,303000,92,303001,25050,1.15292150460685e+33,5803.0,103313,1,0,105092,null,103314,92,330092;313092,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303093,303000,93,303001,25810,2.3058430092137e+33,5863.0,103313,1,0,105093,null,103314,93,330093;313093,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303094,303000,94,303001,26590,4.61168601842741e+33,5925.0,103313,1,0,105094,null,103314,94,330094;313094,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303095,303000,95,303001,27380,2.53642731013506e+34,5985.0,103313,1,0,105095,null,103314,95,330095;313095,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303096,303000,96,303001,28180,5.07285462027012e+34,6045.0,103313,1,0,105096,null,103314,96,330096;313096,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303097,303000,97,303001,29000,1.01457092405402e+35,7255.0,103313,1,0,105097,null,103314,97,330097;313097,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303098,303000,98,303001,29840,2.02914184810805e+35,8707.0,103313,1,0,105098,null,103314,98,330098;313098,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303099,303000,99,303001,30690,4.0582836962161e+35,10447.0,103313,1,0,105099,null,103314,99,330099;313099,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
303100,303000,100,303001,31560,8.11656739243219e+35,12537.0,103313,1,0,105100,null,103314,100,330100;313100,4,4,1,5,1,1,100,,0.0,0.0,,,,228600,Building level - Air Base
310006,310000,6,310001,8,6000.0,7.0,103413,2,0,1706,null,103414,1,330006,1,2,2,2,1,1,100,,5500.0,0.0,,,,480,Merge level cap - Gold Mine
310007,310000,7,310001,10,29000.0,8.0,103413,2,0,1707,null,103414,1,330007,1,2,2,2,1,1,100,,14540.0,0.0,,,,990,Merge level cap - Gold Mine
310008,310000,8,310001,12,91000.0,10.0,103413,2,0,1708,null,103414,1,330008,1,2,2,2,1,1,100,,30960.0,0.0,,,,1530,Merge level cap - Gold Mine
310009,310000,9,310001,16,273000.0,13.0,103413,2,0,1709,null,103414,1,330009,1,2,2,2,1,1,100,,60000.0,0.0,,,,2090,Merge level cap - Gold Mine
310010,310000,10,310001,22,568000.0,18.0,103413,2,0,1710,null,103414,1,330010,1,2,2,2,1,1,100,,135200.0,0.0,,,,2680,Merge level cap - Gold Mine
310011,310000,11,310001,28,1136000.0,23.0,103413,2,0,1711,null,103414,1,330011,1,2,2,2,1,1,100,,299800.0,0.0,,,,3300,Merge level cap - Gold Mine
310012,310000,12,310001,34,2273000.0,28.0,103413,2,0,1712,null,103414,1,330012,1,2,2,2,1,1,100,,913500.0,0.0,,,,3960,Merge level cap - Gold Mine
310013,310000,13,310001,42,4545000.0,35.0,103413,2,0,1713,null,103414,1,330013,1,2,2,2,1,1,100,,2604000.0,0.0,,,,4650,Merge level cap - Gold Mine
310014,310000,14,310001,50,9091000.0,42.0,103413,2,0,1714,null,103414,1,330014,1,2,2,2,1,1,100,,9036000.0,0.0,,,,5370,Merge level cap - Gold Mine
310015,310000,15,310001,60,20000000.0,50.0,103413,2,0,1715,null,103414,1,330015,1,2,2,2,1,1,100,,24370000.0,0.0,,,,6130,Merge level cap - Gold Mine
310016,310000,16,310001,70,50000000.0,58.0,103413,2,0,1716,null,103414,1,330016,1,2,2,2,1,1,100,,61630000.0,0.0,,,,6930,Merge level cap - Gold Mine
310017,310000,17,310001,80,100000000.0,67.0,103413,2,0,1717,null,103414,1,330017,1,2,2,2,1,1,100,,150000000.0,0.0,,,,7770,Merge level cap - Gold Mine
310018,310000,18,310001,90,200000000.0,75.0,103413,2,0,1718,null,103414,1,330018,1,2,2,2,1,1,100,,408000000.0,0.0,,,,8660,Merge level cap - Gold Mine
310019,310000,19,310001,102,400000000.0,85.0,103413,2,0,1719,null,103414,1,330019,1,2,2,2,1,1,100,,945100000.0,0.0,,,,9590,Merge level cap - Gold Mine
310020,310000,20,310001,114,1000000000.0,95.0,103413,2,0,1720,null,103414,1,330020,1,2,2,2,1,1,100,,2081000000.0,0.0,,,,10570,Merge level cap - Gold Mine
310021,310000,21,310001,128,2000000000.0,107.0,103413,2,0,1721,null,103414,1,330021,1,2,2,2,1,1,100,,4467000000.0,0.0,,,,11600,Merge level cap - Gold Mine
310022,310000,22,310001,142,4000000000.0,118.0,103413,2,0,1722,null,103414,1,330022,1,2,2,2,1,1,100,,10078000000.0,0.0,,,,12680,Merge level cap - Gold Mine
310023,310000,23,310001,156,8000000000.0,130.0,103413,2,0,1723,null,103414,1,330023,1,2,2,2,1,1,100,,18550000000.0,0.0,,,,13830,Merge level cap - Gold Mine
310024,310000,24,310001,172,20000000000.0,143.0,103413,2,0,1724,null,103414,1,330024,1,2,2,2,1,1,100,,39520000000.0,0.0,,,,15040,Merge level cap - Gold Mine
310025,310000,25,310001,190,40000000000.0,158.0,103413,2,0,1725,null,103414,1,330025,1,2,2,2,1,1,100,,82800000000.0,0.0,,,,16310,Merge level cap - Gold Mine
310026,310000,26,310001,206,80000000000.0,172.0,103413,2,0,1726,null,103414,1,330026,1,2,2,2,1,1,100,,167500000000.0,0.0,,,,17650,Merge level cap - Gold Mine
310027,310000,27,310001,224,160000000000.0,187.0,103413,2,0,1727,null,103414,1,330027,1,2,2,2,1,1,100,,389100000000.0,0.0,,,,19060,Merge level cap - Gold Mine
310028,310000,28,310001,242,320000000000.0,202.0,103413,2,0,1728,null,103414,1,330028,1,2,2,2,1,1,100,,785800000000.0,0.0,,,,20540,Merge level cap - Gold Mine
310029,310000,29,310001,260,800000000000.0,217.0,103413,2,0,1729,null,103414,1,330029,1,2,2,2,1,1,100,,1587000000000.0,0.0,,,,22100,Merge level cap - Gold Mine
310030,310000,30,310001,280,1600000000000.0,233.0,103413,2,0,1730,null,103414,1,330030,1,2,2,2,1,1,100,,3204000000000.0,0.0,,,,23730,Merge level cap - Gold Mine
310031,310000,31,310001,310,3200000000000.0,250.0,103413,2,0,1731,null,103414,1,330031,1,2,2,2,1,1,100,,6469000000000.0,0.0,,,,25440,Merge level cap - Gold Mine
310032,310000,32,310001,340,6400000000000.0,268.0,103413,2,0,1732,null,103414,1,330032,1,2,2,2,1,1,100,,13060000000000.0,0.0,,,,27240,Merge level cap - Gold Mine
310033,310000,33,310001,380,12800000000000.0,287.0,103413,2,0,1733,null,103414,1,330033,1,2,2,2,1,1,100,,26370000000000.0,0.0,,,,29140,Merge level cap - Gold Mine
310034,310000,34,310001,420,25600000000000.0,307.0,103413,2,0,1734,null,103414,1,330034,1,2,2,2,1,1,100,,53220000000000.0,0.0,,,,31140,Merge level cap - Gold Mine
310035,310000,35,310001,460,51200000000000.0,335.0,103413,2,0,1735,null,103414,1,330035,1,2,2,2,1,1,100,,123500000000000.0,0.0,,,,33240,Merge level cap - Gold Mine
310036,310000,36,310001,510,102400000000000.0,365.0,103413,2,0,1736,null,103414,1,330036,1,2,2,2,1,1,100,,249000000000000.0,0.0,,,,35450,Merge level cap - Gold Mine
310037,310000,37,310001,570,256000000000000.0,398.0,103413,2,0,1737,null,103414,1,330037,1,2,2,2,1,1,100,,540500000000000.0,0.0,,,,37770,Merge level cap - Gold Mine
310038,310000,38,310001,640,512000000000000.0,430.0,103413,2,0,1738,null,103414,1,330038,1,2,2,2,1,1,100,,1012000000000000.0,0.0,,,,40220,Merge level cap - Gold Mine
310039,310000,39,310001,710,1024000000000000.0,465.0,103413,2,0,1739,null,103414,1,330039,1,2,2,2,1,1,100,,2196000000000000.0,0.0,,,,42800,Merge level cap - Gold Mine
310040,310000,40,310001,760,2048000000000000.0,502.0,103413,2,0,1740,null,103414,1,330040,1,2,2,2,1,1,100,,4202000000000000.0,0.0,,,,45510,Merge level cap - Gold Mine
310041,310000,41,310001,840,4096000000000000.0,538.0,103413,2,0,1741,null,103414,1,330041,1,2,2,2,1,1,100,,9117000000000000.0,0.0,,,,48290,Merge level cap - Gold Mine
310042,310000,42,310001,880,8192000000000000.0,575.0,103413,2,0,1742,null,103414,1,330042,1,2,2,2,1,1,100,,1.706e+16,0.0,,,,51130,Merge level cap - Gold Mine
310043,310000,43,310001,930,1.6384e+16,615.0,103413,2,0,1743,null,103414,1,330043,1,2,2,2,1,1,100,,3.701e+16,0.0,,,,54040,Merge level cap - Gold Mine
310044,310000,44,310001,980,3.2768e+16,657.0,103413,2,0,1744,null,103414,1,330044,1,2,2,2,1,1,100,,7.953e+16,0.0,,,,57020,Merge level cap - Gold Mine
310045,310000,45,310001,1030,6.5536e+16,697.0,103413,2,0,1745,null,103414,1,330045,1,2,2,2,1,1,100,,1.724e+17,0.0,,,,60070,Merge level cap - Gold Mine
310046,310000,46,310001,1080,1.6384e+17,740.0,103413,2,0,1746,null,103414,1,330046,1,2,2,2,1,1,100,,4.462e+17,0.0,,,,63210,Merge level cap - Gold Mine
310047,310000,47,310001,1140,3.2768e+17,785.0,103413,2,0,1747,null,103414,1,330047,1,2,2,2,1,1,100,,1.1773e+18,0.0,,,,66410,Merge level cap - Gold Mine
310048,310000,48,310001,1190,6.5536e+17,828.0,103413,2,0,1748,null,103414,1,330048,1,2,2,2,1,1,100,,2.678e+18,0.0,,,,69690,Merge level cap - Gold Mine
310049,310000,49,310001,1290,1.31072e+18,875.0,103413,2,0,1749,null,103414,1,330049,1,2,2,2,1,1,100,,7.067e+18,0.0,,,,73050,Merge level cap - Gold Mine
310050,310000,50,310001,1390,2.62144e+18,925.0,103413,2,0,1750,null,103414,1,330050,1,2,2,2,1,1,100,,1.608e+19,0.0,,,,76490,Merge level cap - Gold Mine
310051,310000,51,310001,1500,5.24288e+18,973.0,103413,2,0,1751,null,103414,1,330051,1,2,2,2,1,1,100,,4.03e+19,8.5e+17,,,,80010,Merge level cap - Gold Mine
310052,310000,52,310001,1630,1.048576e+19,1023.0,103413,2,0,1752,null,103414,1,330052,1,2,2,2,1,1,100,,8.685e+19,3.86e+18,,,,83610,Merge level cap - Gold Mine
310053,310000,53,310001,1760,2.097152e+19,1075.0,103413,2,0,1753,null,103414,1,330053,1,2,2,2,1,1,100,,2.164e+20,1.53e+19,,,,87290,Merge level cap - Gold Mine
310054,310000,54,310001,1900,4.194304e+19,1127.0,103413,2,0,1754,null,103414,1,330054,1,2,2,2,1,1,100,,4.634e+20,4.63e+19,,,,91060,Merge level cap - Gold Mine
310055,310000,55,310001,2060,8.388608e+19,1180.0,103413,2,0,1755,null,103414,1,330055,1,2,2,2,1,1,100,,1.1463e+21,1.528e+20,,,,94920,Merge level cap - Gold Mine
310056,310000,56,310001,2230,1.6777216e+20,1235.0,103413,2,0,1756,null,103414,1,330056,1,2,2,2,1,1,100,,2.434e+21,3.48e+20,,,,98880,Merge level cap - Gold Mine
310057,310000,57,310001,2410,4.194304e+20,1292.0,103413,2,0,1757,null,103414,1,330057,1,2,2,2,1,1,100,,5.963e+21,9.17e+20,,,,102930,Merge level cap - Gold Mine
310058,310000,58,310001,2610,8.388608e+20,1348.0,103413,2,0,1758,null,103414,1,330058,1,2,2,2,1,1,100,,1.252e+22,2.087e+21,,,,107080,Merge level cap - Gold Mine
310059,310000,59,310001,2820,1.6777216e+21,1425.0,103413,2,0,1759,null,103414,1,330059,1,2,2,2,1,1,100,,3.029e+22,5.51e+21,,,,111320,Merge level cap - Gold Mine
310060,310000,60,310001,3060,3.3554432e+21,1503.0,103413,2,0,1760,null,103414,1,330060,1,2,2,2,1,1,100,,6.009e+22,1.202e+22,,,,115650,Merge level cap - Gold Mine
310061,310000,61,310001,3310,6.7108864e+21,1582.0,103413,2,0,1761,null,103414,1,330061,1,2,2,2,1,1,100,,1.69e+23,3.38e+22,,,,120080,Merge level cap - Gold Mine
310062,310000,62,310001,3580,1.34217728e+22,1663.0,103413,2,0,1762,null,103414,1,330062,1,2,2,2,1,1,100,,3.699e+23,7.4e+22,,,,124600,Merge level cap - Gold Mine
310063,310000,63,310001,3880,2.68435456e+22,1747.0,103413,2,0,1763,null,103414,1,330063,1,2,2,2,1,1,100,,8.552e+23,1.71e+23,,,,129240,Merge level cap - Gold Mine
310064,310000,64,310001,4190,5.36870912e+22,1832.0,103413,2,0,1764,null,103414,1,330064,1,2,2,2,1,1,100,,1.654e+24,3.31e+23,,,,133980,Merge level cap - Gold Mine
310065,310000,65,310001,4540,1.073741824e+23,1918.0,103413,2,0,1765,null,103414,1,330065,1,2,2,2,1,1,100,,3.657e+24,7.31e+23,,,,138840,Merge level cap - Gold Mine
310066,310000,66,310001,4920,2.147483648e+23,2008.0,103413,2,0,1766,null,103414,1,330066,1,2,2,2,1,1,100,,6.748e+24,1.35e+24,,,,143810,Merge level cap - Gold Mine
310067,310000,67,310001,5320,4.294967296e+23,2098.0,103413,2,0,1767,null,103414,1,330067,1,2,2,2,1,1,100,,1.457e+25,2.91e+24,,,,148890,Merge level cap - Gold Mine
310068,310000,68,310001,5760,8.589934592e+23,2190.0,103413,2,0,1768,null,103414,1,330068,1,2,2,2,1,1,100,,2.726e+25,5.45e+24,,,,154090,Merge level cap - Gold Mine
310069,310000,69,310001,6230,1.7179869184e+24,2285.0,103413,2,0,1769,null,103414,1,330069,1,2,2,2,1,1,100,,6.458e+25,1.292e+25,,,,159420,Merge level cap - Gold Mine
310070,310000,70,310001,6750,3.4359738368e+24,2380.0,103413,2,0,1770,null,103414,1,330070,1,2,2,2,1,1,100,,1.25e+26,2.5e+25,,,,164870,Merge level cap - Gold Mine
310071,310000,71,310001,7300,8.589934592e+24,2477.0,103413,2,0,1771,null,103414,1,330071,1,2,2,2,1,1,100,,3.088e+26,6.18e+25,,,,170460,Merge level cap - Gold Mine
310072,310000,72,310001,7900,1.7179869184e+25,2577.0,103413,2,0,1772,null,103414,1,330072,1,2,2,2,1,1,100,,6.309e+26,1.262e+26,,,,176180,Merge level cap - Gold Mine
310073,310000,73,310001,8550,3.4359738368e+25,2678.0,103413,2,0,1773,null,103414,1,330073,1,2,2,2,1,1,100,,1.495e+27,2.99e+26,,,,182040,Merge level cap - Gold Mine
310074,310000,74,310001,9250,6.8719476736e+25,2782.0,103413,2,0,1774,null,103414,1,330074,1,2,2,2,1,1,100,,3.053e+27,6.11e+26,,,,188030,Merge level cap - Gold Mine
310075,310000,75,310001,10010,1.37438953472e+26,2887.0,103413,2,0,1775,null,103414,1,330075,1,2,2,2,1,1,100,,7.234e+27,1.447e+27,,,,194140,Merge level cap - Gold Mine
310076,310000,76,310001,10830,2.74877906944e+26,2993.0,103413,2,0,1776,null,103414,1,330076,1,2,2,2,1,1,100,,1.478e+28,2.96e+27,,,,200400,Merge level cap - Gold Mine
310077,310000,77,310001,11720,5.49755813888e+26,3103.0,103413,2,0,1777,null,103414,1,330077,1,2,2,2,1,1,100,,3.501e+28,7e+27,,,,206780,Merge level cap - Gold Mine
310078,310000,78,310001,12680,1.099511627776e+27,3212.0,103413,2,0,1778,null,103414,1,330078,1,2,2,2,1,1,100,,7.153e+28,1.431e+28,,,,213330,Merge level cap - Gold Mine
310079,310000,79,310001,13710,2.199023255552e+27,3325.0,103413,2,0,1779,null,103414,1,330079,1,2,2,2,1,1,100,,1.695e+29,3.39e+28,,,,220030,Merge level cap - Gold Mine
310080,310000,80,310001,14830,4.398046511104e+27,3440.0,103413,2,0,1780,null,103414,1,330080,1,2,2,2,1,1,100,,3.462e+29,6.92e+28,,,,226900,Merge level cap - Gold Mine
310081,310000,81,310001,15370,8.796093022208e+27,3555.0,103413,2,0,1781,null,103414,81,330081,1,2,2,2,1,1,100,,8.202e+29,1.64e+29,,,,226900,Merge level cap - Gold Mine
310082,310000,82,310001,15920,1.7592186044416e+28,3673.0,103413,2,0,1782,null,103414,82,330082,1,2,2,2,1,1,100,,1.676e+30,3.35e+29,,,,226900,Merge level cap - Gold Mine
310083,310000,83,310001,16490,3.5184372088832e+28,3792.0,103413,2,0,1783,null,103414,83,330083,1,2,2,2,1,1,100,,3.97e+30,7.94e+29,,,,226900,Merge level cap - Gold Mine
310084,310000,84,310001,17060,7.03687441776641e+28,3913.0,103413,2,0,1784,null,103414,84,330084,1,2,2,2,1,1,100,,8.11e+30,1.622e+30,,,,226900,Merge level cap - Gold Mine
310085,310000,85,310001,17650,1.40737488355328e+29,4037.0,103413,2,0,1785,null,103414,85,330085,1,2,2,2,1,1,100,,1.921e+31,3.84e+30,,,,226900,Merge level cap - Gold Mine
310086,310000,86,310001,18260,2.81474976710656e+29,4162.0,103413,2,0,1786,null,103414,86,330086,1,2,2,2,1,1,100,,3.925e+31,7.85e+30,,,,226900,Merge level cap - Gold Mine
310087,310000,87,310001,18870,5.62949953421314e+29,4290.0,103413,2,0,1787,null,103414,87,330087,1,2,2,2,1,1,100,,9.3e+31,1.86e+31,,,,226900,Merge level cap - Gold Mine
