id,name,use_type,changeDesc,title,desc,hero_id,type,group,order,group_name,hero_icon,hero_tachie,anim,get_type,get_param,item,equip_buff,own_buff,is_show,is_temporarily,unlock_lv,plat,time,endtime,timeType,bg_img,language,limit_sign,give_auto_use
int,string,int,int,string,string,int,int,int,int,string,string,string,string,int,int,int,string,string,int,int,int,string,string,string,int,string,string,string,int
2065,hero_skin2065,,1,hero_skintitle2065,hero_skindesc2065,1117,1,1,87,hero_skin_group000,image/hero_icon/hero_icon2065,hero_tachie2065_Madoka,,99,2009184,14101142,,,1,0,1,G123|g123,2020-10-15-0-0-0,2020-10-22-0-0-0,1,Ultimate_Madoka_hero_bg.jpg,,,
2066,hero_skin2066,1,1,hero_skintitle2066,hero_skindesc2066,1117,1,16,87,hero_skin_group017,image/hero_icon/hero_icon2066,hero_tachie2066_Madoka,,8,20201016,14101143,,,1,0,1,G123|g123,2020-10-22-0-0-0,2020-10-29-0-0-0,1,Madoka_hero_bg.jpg,,,
2067,hero_skin2067,1,1,hero_skintitle2067,hero_skindesc2067,1117,1,16,90,hero_skin_group017,image/hero_icon/hero_icon2067,hero_tachie2067_Madoka,,99,2009184,14101144,,,1,0,1,G123|g123,2020-10-15-0-0-0,2020-10-22-0-0-0,1,Madoka_hero_bg.jpg,,,
2068,hero_skin2068,1,1,hero_skintitle2068,hero_skindesc2068,1117,1,16,89,hero_skin_group017,image/hero_icon/hero_icon2068,hero_tachie2068_Madoka,,99,2009184,14101145,,,1,0,1,G123|g123,2020-10-15-0-0-0,2020-10-22-0-0-0,1,Madoka_hero_bg.jpg,,,
2069,hero_skin2069,1,1,hero_skintitle2069,hero_skindesc2069,1117,1,16,88,hero_skin_group017,image/hero_icon/hero_icon2069,hero_tachie2069_Madoka,,99,2009184,14101146,,,1,0,1,G123|g123,2020-10-15-0-0-0,2020-10-22-0-0-0,1,Madoka_hero_bg.jpg,,,
2070,hero_skin2070,,,,,211,1,1,39,hero_skin_group000,image/hero_icon/hero_icon211_halloween,hero_tachie211_halloween,,7,,14101115,,,1,0,1,G123|g123,2020-10-29-0-0-0,2020-11-5-0-0-0,1,,,,
2071,hero_skin2071,,,,,1209,1,1,40,hero_skin_group000,image/hero_icon/hero_icon1209_halloween,hero_tachie1209_halloween,,7,,14101116,,,1,0,1,G123|g123,2020-10-29-0-0-0,2020-11-5-0-0-0,1,,,,
2072,hero_skin2072,,,,,104,1,1,40,hero_skin_group000,image/hero_icon/hero_icon004_1yen,hero_tachie004_1yen,,7,,14101117,,,1,0,1,G123|g123,,,,,,,
2074,hero_skin2074,1,1,hero_skintitle2074,hero_skindesc2074,0,1,17,88,hero_skin_group018,image/hero_icon/hero_icon2074,hero_tachie2074_Neverland,,7,20201112,14101151,,,1,0,1,G123|g123,2020-11-12-0-0-0,2020-11-26-0-0-0,1,Neverland_hero_bg.jpg,,,
2075,hero_skin2075,1,1,hero_skintitle2075,hero_skindesc2075,0,1,17,89,hero_skin_group018,image/hero_icon/hero_icon2075,hero_tachie2075_Neverland,,7,20201113,14101152,,,1,0,1,G123|g123,2020-11-12-0-0-0,2020-11-26-0-0-0,1,Neverland_hero_bg.jpg,,,
2076,hero_skin2076,1,1,hero_skintitle2076,hero_skindesc2076,0,1,17,90,hero_skin_group018,image/hero_icon/hero_icon2076,hero_tachie2076_Neverland,,7,20201114,14101153,,,1,0,1,G123|g123,2020-11-12-0-0-0,2020-11-26-0-0-0,1,Neverland_hero_bg.jpg,,,
2077,hero_skin2077,1,1,hero_skintitle2077,hero_skindesc2077,0,1,17,91,hero_skin_group018,image/hero_icon/hero_icon2077,hero_tachie2077_Neverland,,7,20201115,14101154,,,1,0,1,G123|g123,2020-11-12-0-0-0,2020-11-26-0-0-0,1,Neverland_hero_bg.jpg,,,
2078,hero_skin2078,1,1,hero_skintitle2078,hero_skindesc2078,0,1,17,92,hero_skin_group018,image/hero_icon/hero_icon2078,hero_tachie2078_Neverland,,7,20201116,14101155,,,1,0,1,G123|g123,2020-11-12-0-0-0,2020-11-26-0-0-0,1,Neverland_hero_bg.jpg,,,
2073,hero_skin2073,1,1,hero_skintitle2073,hero_skindesc2073,0,1,17,87,hero_skin_group018,image/hero_icon/hero_icon2073,hero_tachie2073_Neverland,,99,2009196,14101150,,,1,0,1,G123|g123,2020-11-12-0-0-0,2020-11-26-0-0-0,1,Neverland_hero_bg.jpg,,,
2080,hero_skin2080,1,1,hero_skintitle2080,hero_skindesc2080,,1,18,89,hero_skin_group019,image/hero_icon/hero_icon2080,hero_tachie2080_Kochikame,,99,,14101161,,,1,0,1,G123|g123,2020-12-10-0-0-0,2020-12-24-0-0-0,1,Kochikame_hero_bg.jpg,,,
2081,hero_skin2081,1,1,hero_skintitle2081,hero_skindesc2081,,1,18,90,hero_skin_group019,image/hero_icon/hero_icon2081,hero_tachie2081_Kochikame,,99,,14101162,,,1,0,1,G123|g123,2020-12-10-0-0-0,2020-12-24-0-0-0,1,Kochikame_hero_bg.jpg,,,
2083,hero_skin2083,1,1,hero_skintitle2083,hero_skindesc2083,,1,18,92,hero_skin_group019,image/hero_icon/hero_icon2083,hero_tachie2083_Kochikame,,99,,14101164,,,1,0,1,G123|g123,2020-12-10-0-0-0,2020-12-24-0-0-0,1,Kochikame_hero_bg.jpg,,,
2084,hero_skin2084,,,,,1314,1,1,93,hero_skin_group000,image/hero_icon/hero_icon2084,hero_tachie2084_Kochikame,,99,,14101165,,,1,0,1,G123|g123,2020-12-10-0-0-0,2020-12-24-0-0-0,1,Kochikame_hero_bg.jpg,,,
2085,hero_skin2085,,,,,110,1,1,90,hero_skin_group000,image/hero_icon/hero_icon2085,hero_tachie2085_christmas,,99,,14101162,,,1,0,1,G123|g123,2020-12-23-0-0-0,2020-12-28-0-0-0,1,hero_bg_christmas.jpg,,,
2086,hero_skin2086,,,,,310,1,1,91,hero_skin_group000,image/hero_icon/hero_icon2086,hero_tachie2086_christmas,,99,,14101163,,,1,0,1,G123|g123,2020-12-23-0-0-0,2020-12-28-0-0-0,1,hero_bg_christmas.jpg,,,
2087,hero_skin2087,,,,,109,1,1,92,hero_skin_group000,image/hero_icon/hero_icon2087,hero_tachie2087_newyear,,99,,14101164,,,1,0,1,G123|g123,2020-12-31-23-0-0,2021-1-5-0-0-0,1,hero_bg_newyear.jpg,,,
2088,hero_skin2088,,,,,309,1,1,93,hero_skin_group000,image/hero_icon/hero_icon2088,hero_tachie2088_newyear,,99,,14101165,,,1,0,1,G123|g123,2020-12-31-23-0-0,2021-1-5-0-0-0,1,hero_bg_newyear.jpg,,,
2090,hero_skin2090,,,,,118,1,1,89,hero_skin_group020,image/hero_icon/hero_icon2090,hero_tachie2090_Ultraman_1,,99,,14101176,,,1,0,1,G123|g123,2021-1-14-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2091,hero_skin2091,1,1,hero_skintitle2091,hero_skindesc2091,,1,19,90,hero_skin_group020,image/hero_icon/hero_icon2091,hero_tachie2091_Ultraman_1,,99,500123,14101177,,,1,0,1,G123|g123,2021-1-7-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2092,hero_skin2092,1,1,hero_skintitle2092,hero_skindesc2092,,1,19,91,hero_skin_group020,image/hero_icon/hero_icon2092,hero_tachie2092_Ultraman_1,,99,,14101178,,,1,0,1,G123|g123,2021-1-14-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2093,hero_skin2093,1,1,hero_skintitle2093,hero_skindesc2093,,1,19,92,hero_skin_group020,image/hero_icon/hero_icon2093,hero_tachie2093_Ultraman_1,,99,,14101179,,,1,0,1,G123|g123,2021-1-14-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2094,hero_skin2094,1,1,hero_skintitle2094,hero_skindesc2094,,1,19,93,hero_skin_group020,image/hero_icon/hero_icon2094,hero_tachie2094_Ultraman_1,,99,,14101180,,,1,0,1,G123|g123,2021-1-14-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2095,hero_skin2095,1,1,hero_skintitle2095,hero_skindesc2095,,1,19,90,hero_skin_group020,image/hero_icon/hero_icon2095,hero_tachie2095_Ultraman_1,,99,500123,14101181,,,1,0,1,G123|g123,2021-1-7-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2096,hero_skin2096,1,1,hero_skintitle2096,hero_skindesc2096,,1,19,91,hero_skin_group020,image/hero_icon/hero_icon2096,hero_tachie2096_Ultraman_1,,99,,14101182,,,1,0,1,G123|g123,2021-1-14-0-0-0,2021-1-20-23-59-59,1,Ultraman_1_hero_bg.jpg,,,
2097,hero_skin2097,1,1,hero_skintitle2097,hero_skindesc2097,,1,2,89,hero_skin_group001,image/hero_icon/hero_icon2097,hero_tachie2097_KONOSUBA,,99,500125,14101190,,,1,0,1,G123|g123,2021-1-21-0-0-0,2021-1-27-23-59-59,1,konosuba_hero_bg.jpg,,,
2098,hero_skin2098,1,1,hero_skintitle2098,hero_skindesc2098,,1,2,90,hero_skin_group001,image/hero_icon/hero_icon2098,hero_tachie2098_KONOSUBA,,99,500125,14101191,,,1,0,1,G123|g123,2021-1-21-0-0-0,2021-1-27-23-59-59,1,konosuba_hero_bg.jpg,,,
2099,hero_skin2099,,,,,1109,1,1,91,hero_skin_group000,image/hero_icon/hero_icon2099,hero_tachie2099_KONOSUBA,,99,500125,14101192,,,1,0,1,G123|g123,2021-1-21-0-0-0,2021-1-27-23-59-59,1,konosuba_hero_bg.jpg,,,
2100,hero_skin2100,1,1,hero_skintitle2100,hero_skindesc2100,,1,2,92,hero_skin_group001,image/hero_icon/hero_icon2100,hero_tachie2100_KONOSUBA,,99,500125,14101193,,,1,0,1,G123|g123,2021-1-21-0-0-0,2021-1-27-23-59-59,1,konosuba_hero_bg.jpg,,,
2109,hero_skin2109,,,,,111,1,1,43,hero_skin_group000,image/hero_icon/hero_icon111_exclusive,hero_tachie111_exclusive,,,,14101199,,,1,0,1,G123|g123,,,,,,,
2101,hero_skin2101,,1,hero_skintitle2101,hero_skindesc2101,215,1,1,90,hero_skin_group000,image/hero_icon/hero_icon2101,hero_tachie2101_hanmabaki,,99,615,14101206,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2102,hero_skin2102,1,1,hero_skintitle2102,hero_skindesc2102,,1,20,91,hero_skin_group022,image/hero_icon/hero_icon2102,hero_tachie2102_hanmabaki,,99,500126,14101207,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2103,hero_skin2103,1,1,hero_skintitle2103,hero_skindesc2103,,1,20,92,hero_skin_group022,image/hero_icon/hero_icon2103,hero_tachie2103_hanmabaki,,99,500126,14101208,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2104,hero_skin2104,1,1,hero_skintitle2104,hero_skindesc2104,,1,20,93,hero_skin_group022,image/hero_icon/hero_icon2104,hero_tachie2104_hanmabaki,,99,500084,14101209,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2105,hero_skin2105,1,1,hero_skintitle2105,hero_skindesc2105,,1,20,90,hero_skin_group022,image/hero_icon/hero_icon2105,hero_tachie2105_hanmabaki,,99,500084,14101210,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2106,hero_skin2106,1,1,hero_skintitle2106,hero_skindesc2106,,1,20,91,hero_skin_group022,image/hero_icon/hero_icon2106,hero_tachie2106_hanmabaki,,99,500126,14101211,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2107,hero_skin2107,1,1,hero_skintitle2107,hero_skindesc2107,,1,20,89,hero_skin_group022,image/hero_icon/hero_icon2107,hero_tachie2107_hanmabaki,,99,500084,14101212,,,1,0,1,G123|g123,2021-2-11-0-0-0,2021-2-25-0-0-0,1,Hanmabaki_hero_bg.jpg,,,
2110,hero_skin2110,,,,,112,1,1,38,hero_skin_group000,image/hero_icon/hero_icon112_valentine,hero_tachie112_valentine,,7,102087,14101220,,,1,0,1,G123|g123,2021-2-12-0-0-0,2021-2-14-0-0-0,1,hero_bg_valentine.jpg,,,
2111,hero_skin2111,,,,,212,1,1,38,hero_skin_group000,image/hero_icon/hero_icon212_valentine,hero_tachie212_valentine,,7,102088,14101221,,,1,0,1,G123|g123,2021-2-12-0-0-0,2021-2-14-0-0-0,1,hero_bg_valentine.jpg,,,
2112,hero_skin2112,,1,hero_skintitle2112,hero_skindesc2112,315,1,1,38,hero_skin_group000,image/hero_icon/hero_icon2108,hero_tachie2108_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-18-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2113,hero_skin2113,,1,hero_skintitle2113,hero_skindesc2113,315,1,1,38,hero_skin_group000,image/hero_icon/hero_icon2109,hero_tachie2109_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-18-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2114,hero_skin2114,1,1,hero_skintitle2114,hero_skindesc2114,,1,21,92,hero_skin_group023,image/hero_icon/hero_icon2110,hero_tachie2110_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-11-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2115,hero_skin2115,1,1,hero_skintitle2115,hero_skindesc2115,,1,21,93,hero_skin_group023,image/hero_icon/hero_icon2111,hero_tachie2111_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-18-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2116,hero_skin2116,1,1,hero_skintitle2116,hero_skindesc2116,,1,21,90,hero_skin_group023,image/hero_icon/hero_icon2112,hero_tachie2112_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-11-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2117,hero_skin2117,1,1,hero_skintitle2117,hero_skindesc2117,,1,21,91,hero_skin_group023,image/hero_icon/hero_icon2113,hero_tachie2113_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-11-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2118,hero_skin2118,1,1,hero_skintitle2118,hero_skindesc2118,,1,21,89,hero_skin_group023,image/hero_icon/hero_icon2114,hero_tachie2114_Hokuto,,99,,,,,1,0,1,G123|g123,2021-3-11-0-0-0,2021-3-25-0-0-0,1,Hokuto_hero_bg.jpg,,,
2119,hero_skin2119,,,,,114,1,1,38,hero_skin_group000,image/hero_icon/hero_icon114_whitevalentine,hero_tachie114_whitevalentine,,7,,,,,1,0,1,G123|g123,2021-3-12-0-0-0,2021-3-14-0-0-0,1,hero_bg_whiteday.jpg,,,
2120,hero_skin2120,,,,,312,1,1,38,hero_skin_group000,image/hero_icon/hero_icon312_whitevalentine,hero_tachie312_whitevalentine,,7,,,,,1,0,1,G123|g123,2021-3-12-0-0-0,2021-3-14-0-0-0,1,hero_bg_whiteday.jpg,,,
2121,hero_skin2121,,1,hero_skintitle2121,hero_skindesc2121,120,1,1,94,hero_skin_group000,image/hero_icon/hero_icon2121,hero_tachie2121_GIRLSundPANZER,,99,,14101242,,,1,0,1,G123|g123,2021-4-15-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2122,hero_skin2122,1,1,hero_skintitle2122,hero_skindesc2122,,1,22,95,hero_skin_group024,image/hero_icon/hero_icon2122,hero_tachie2122_GIRLSundPANZER,,99,,14101243,,,1,0,1,G123|g123,2021-4-15-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2123,hero_skin2123,1,1,hero_skintitle2123,hero_skindesc2123,,1,22,96,hero_skin_group024,image/hero_icon/hero_icon2123,hero_tachie2123_GIRLSundPANZER,,99,,14101244,,,1,0,1,G123|g123,2021-4-15-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2124,hero_skin2124,1,1,hero_skintitle2124,hero_skindesc2124,,1,22,97,hero_skin_group024,image/hero_icon/hero_icon2124,hero_tachie2124_GIRLSundPANZER,,99,,14101245,,,1,0,1,G123|g123,2021-4-15-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2125,hero_skin2125,1,1,hero_skintitle2125,hero_skindesc2125,,1,22,98,hero_skin_group024,image/hero_icon/hero_icon2125,hero_tachie2125_GIRLSundPANZER,,99,500129,14101246,,,1,0,1,G123|g123,2021-4-8-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2126,hero_skin2126,1,1,hero_skintitle2126,hero_skindesc2126,,1,22,99,hero_skin_group024,image/hero_icon/hero_icon2126,hero_tachie2126_GIRLSundPANZER,,99,5266,14101247,,,1,0,1,G123|g123,2021-4-8-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2127,hero_skin2127,1,1,hero_skintitle2127,hero_skindesc2127,,1,22,100,hero_skin_group024,image/hero_icon/hero_icon2127,hero_tachie2127_GIRLSundPANZER,,99,500129,14101248,,,1,0,1,G123|g123,2021-4-8-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2128,hero_skin2128,1,1,hero_skintitle2128,hero_skindesc2128,,1,22,101,hero_skin_group024,image/hero_icon/hero_icon2128,hero_tachie2128_GIRLSundPANZER,,99,,14101249,,,1,0,1,G123|g123,2021-4-15-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2129,hero_skin2129,1,1,hero_skintitle2129,hero_skindesc2129,,1,22,102,hero_skin_group024,image/hero_icon/hero_icon2129,hero_tachie2129_GIRLSundPANZER,,99,500129,14101250,,,1,0,1,G123|g123,2021-4-8-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2130,hero_skin2130,1,1,hero_skintitle2130,hero_skindesc2130,,1,22,103,hero_skin_group024,image/hero_icon/hero_icon2130,hero_tachie2130_GIRLSundPANZER,,99,,14101251,,,1,0,1,G123|g123,2021-4-15-0-0-0,2021-4-22-0-0-0,1,GIRLSundPANZER_hero_bg.jpg,,,
2131,hero_skin2131,,1,hero_skintitle2131,hero_skindesc2131,,1,1,94,hero_skin_group000,image/hero_icon/hero_icon2131_macross,hero_tachie2131_macross,,99,,14101292,,,1,0,1,G123|g123,2021-5-13-0-0-0,2021-5-20-0-0-0,1,macross_hero_bg.jpg,,,
2132,hero_skin2132,1,1,hero_skintitle2132,hero_skindesc2132,,1,23,95,hero_skin_group025,image/hero_icon/hero_icon2132_macross,hero_tachie2132_macross,,99,,14101293,,,1,0,1,G123|g123,2021-5-6-0-0-0,2021-5-20-0-0-0,1,macross_hero_bg.jpg,,,
2133,hero_skin2133,1,1,hero_skintitle2133,hero_skindesc2133,,1,23,96,hero_skin_group025,image/hero_icon/hero_icon2133_macross,hero_tachie2133_macross,,99,,14101294,,,1,0,1,G123|g123,2021-5-6-0-0-0,2021-5-20-0-0-0,1,macross_hero_bg.jpg,,,
2134,hero_skin2134,1,1,hero_skintitle2134,hero_skindesc2134,,1,23,97,hero_skin_group025,image/hero_icon/hero_icon2134_macross,hero_tachie2134_macross,,99,,14101295,,,1,0,1,G123|g123,2021-5-6-0-0-0,2021-5-20-0-0-0,1,macross_hero_bg.jpg,,,
2135,hero_skin2135,1,1,hero_skintitle2135,hero_skindesc2135,,1,23,98,hero_skin_group025,image/hero_icon/hero_icon2135_macross,hero_tachie2135_macross,,99,,14101296,,,1,0,1,G123|g123,2021-5-6-0-0-0,2021-5-20-0-0-0,1,macross_hero_bg.jpg,,,
2136,hero_skin2136,1,1,hero_skintitle2136,hero_skindesc2136,,1,24,94,hero_skin_group026,image/hero_icon/hero_icon2136_Fairy,hero_tachie2136_Fairy,,99,5268,,,,1,0,1,G123|g123,2021-6-10-0-0-0,2021-6-17-0-0-0,1,Fairy_hero_bg.jpg,,,
2137,hero_skin2137,1,1,hero_skintitle2137,hero_skindesc2137,,1,24,95,hero_skin_group026,image/hero_icon/hero_icon2137_Fairy,hero_tachie2137_Fairy,,99,500132,,,,1,0,1,G123|g123,2021-6-10-0-0-0,2021-6-17-0-0-0,1,Fairy_hero_bg.jpg,,,
2138,hero_skin2138,1,1,hero_skintitle2138,hero_skindesc2138,,1,24,96,hero_skin_group026,image/hero_icon/hero_icon2138_Fairy,hero_tachie2138_Fairy,,99,500132,,,,1,0,1,G123|g123,2021-6-10-0-0-0,2021-6-17-0-0-0,1,Fairy_hero_bg.jpg,,,
2139,hero_skin2139,1,1,hero_skintitle2139,hero_skindesc2139,,1,24,97,hero_skin_group026,image/hero_icon/hero_icon2139_Fairy,hero_tachie2139_Fairy,,99,500132,,,,1,0,1,G123|g123,2021-6-10-0-0-0,2021-6-17-0-0-0,1,Fairy_hero_bg.jpg,,,
2140,hero_skin2140,1,1,hero_skintitle2140,hero_skindesc2140,,1,24,98,hero_skin_group026,image/hero_icon/hero_icon2140_Fairy,hero_tachie2140_Fairy,,99,500132,,,,1,0,1,G123|g123,2021-6-10-0-0-0,2021-6-17-0-0-0,1,Fairy_hero_bg.jpg,,,
2141,hero_skin2141,1,1,hero_skintitle2141,hero_skindesc2141,,1,24,99,hero_skin_group026,image/hero_icon/hero_icon2141_Fairy,hero_tachie2141_Fairy,,99,500132,,,,1,0,1,G123|g123,2021-6-10-0-0-0,2021-6-17-0-0-0,1,Fairy_hero_bg.jpg,,,
2143,hero_skin2143,,1,hero_skintitle2143,hero_skindesc2143,,1,1,96,hero_skin_group000,image/hero_icon/hero_icon2143,hero_tachie2143_SSSS,,99,,,,,1,0,1,G123|g123,2021-7-15-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2144,hero_skin2144,1,1,hero_skintitle2144,hero_skindesc2144,,1,25,97,hero_skin_group027,image/hero_icon/hero_icon2146,hero_tachie2146_SSSS,,99,500133,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2145,hero_skin2145,1,1,hero_skintitle2145,hero_skindesc2145,,1,25,98,hero_skin_group027,image/hero_icon/hero_icon2147,hero_tachie2147_SSSS,,99,500133,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2146,hero_skin2146,1,1,hero_skintitle2146,hero_skindesc2146,,1,25,99,hero_skin_group027,image/hero_icon/hero_icon2145,hero_tachie2145_SSSS,,99,500133,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2147,hero_skin2147,1,1,hero_skintitle2147,hero_skindesc2147,,1,25,100,hero_skin_group027,image/hero_icon/hero_icon2144,hero_tachie2144_SSSS,,99,2009249,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2148,hero_skin2148,1,1,hero_skintitle2148,hero_skindesc2148,,1,25,101,hero_skin_group027,image/hero_icon/hero_icon2148,hero_tachie2148_SSSS,,99,2009249,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2149,hero_skin2149,1,1,hero_skintitle2149,hero_skindesc2149,,1,25,102,hero_skin_group027,image/hero_icon/hero_icon2149,hero_tachie2149_SSSS,,99,2009249,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2150,hero_skin2150,1,1,hero_skintitle2150,hero_skindesc2150,,1,25,103,hero_skin_group027,image/hero_icon/hero_icon2150,hero_tachie2150_SSSS,,99,5269,,,,1,0,1,G123|g123,2021-7-8-0-0-0,2021-7-22-0-0-0,1,SSSS_hero_bg.jpg,,,
2157,hero_skin2157,,,,,111,1,1,43,hero_skin_group000,image/hero_icon/hero_icon111_summer,hero_tachie111_summer,,,,,,,1,0,1,G123|g123,,,,,,,
2158,hero_skin2158,,,,,115,1,1,43,hero_skin_group000,image/hero_icon/hero_icon115_summer,hero_tachie115_summer,,7,102122,,,,1,0,1,G123|g123,2021-7-22-0-0-0,2029-7-22-0-0-0,1,,,,
2159,hero_skin2159,,,,,312,1,1,43,hero_skin_group000,image/hero_icon/hero_icon312_summer,hero_tachie312_summer,,7,102123,,,,1,0,1,G123|g123,2021-7-22-0-0-0,2029-7-22-0-0-0,1,,,,
2160,hero_skin2160,,,,,214,1,1,43,hero_skin_group000,image/hero_icon/hero_icon214_summer,hero_tachie214_summer,,7,102124,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2029-7-22-0-0-0,1,,,,
2161,hero_skin2161,,,,,213,1,1,43,hero_skin_group000,image/hero_icon/hero_icon213_summer,hero_tachie213_summer,,7,102125,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2029-7-22-0-0-0,1,,,,
2162,hero_skin2162,,,,,117,1,1,43,hero_skin_group000,image/hero_icon/hero_icon117_summer,hero_tachie117_summer,,7,102126,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2029-7-22-0-0-0,1,,,,
2163,hero_skin2163,,,,,310,1,1,43,hero_skin_group000,image/hero_icon/hero_icon310_summer,hero_tachie310_summer,,7,102127,,,,1,0,1,G123|g123,2021-8-26-0-0-0,2029-7-22-0-0-0,1,,,,
2164,hero_skin2164,,,,,212,1,1,43,hero_skin_group000,image/hero_icon/hero_icon212_summer,hero_tachie212_summer,,7,102128,,,,1,0,1,G123|g123,2021-8-26-0-0-0,2029-7-22-0-0-0,1,,,,
2151,hero_skin2151,1,1,hero_skintitle2151,hero_skindesc2151,,1,24,104,hero_skin_group026,image/hero_icon/hero_icon2151,hero_tachie2151_Fairy,,99,5270,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2021-8-4-23-59-59,1,Fairy_hero_bg.jpg,,,
2152,hero_skin2152,1,1,hero_skintitle2152,hero_skindesc2152,,1,24,105,hero_skin_group026,image/hero_icon/hero_icon2152,hero_tachie2152_Fairy,,99,500135,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2021-8-4-23-59-59,1,Fairy_hero_bg.jpg,,,
2153,hero_skin2153,1,1,hero_skintitle2153,hero_skindesc2153,,1,24,106,hero_skin_group026,image/hero_icon/hero_icon2153,hero_tachie2153_Fairy,,99,500135,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2021-8-4-23-59-59,1,Fairy_hero_bg.jpg,,,
2154,hero_skin2154,1,1,hero_skintitle2154,hero_skindesc2154,,1,24,107,hero_skin_group026,image/hero_icon/hero_icon2154,hero_tachie2154_Fairy,,99,500135,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2021-8-4-23-59-59,1,Fairy_hero_bg.jpg,,,
2155,hero_skin2155,1,1,hero_skintitle2155,hero_skindesc2155,,1,24,108,hero_skin_group026,image/hero_icon/hero_icon2155,hero_tachie2155_Fairy,,99,500135,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2021-8-4-23-59-59,1,Fairy_hero_bg.jpg,,,
2156,hero_skin2156,1,1,hero_skintitle2156,hero_skindesc2156,,1,24,109,hero_skin_group026,image/hero_icon/hero_icon2156,hero_tachie2156_Fairy,,99,500135,,,,1,0,1,G123|g123,2021-7-29-0-0-0,2021-8-4-23-59-59,1,Fairy_hero_bg.jpg,,,
