5355,1075,1,1700075|50,,1075302,50,,
5356,1075,1,1700075|30,,1075303,99,,
5357,1075,1,1700075|10,,1075304,999,,
5376,85,,20201005|150,,6021101,3,,
5377,85,,20201005|150,,6021102,3,,
5378,85,,20201005|100,,6021103,20,,
5379,85,,20201005|60,,6021104,20,,
5380,85,,20201005|50,,6021105,50,,
5381,85,,20201005|5,,6021106,100,,
5382,85,,20201005|1,,6021107,999,,
5358,52,,39200104|999,,9014522,1,,
5359,52,,39200104|299,,9014523,1,,
5360,52,,39200104|299,,9014524,1,,
5361,52,,39200104|30,,9014525,3,,
5362,52,,39200104|50,,6021114,20,,
5363,52,,39200104|20,,6021115,50,,
5364,52,,39200104|10,,6021116,100,,
5365,52,,39200104|1,,6021117,999,,
5383,86,1,39200123|999,,6021221,1,,
5384,86,1,39200123|299,,6021222,1,,
5385,86,1,39200123|30,,6021223,3,,
5386,86,1,39200123|50,,6021224,20,,
5387,86,1,39200123|20,,6021225,50,,
5388,86,1,39200123|10,,6021226,100,,
5389,86,1,39200123|1,,6021227,999,,
5390,53,,39200107|100,,9014552,1,,
5391,53,,39200107|20,,9014551,3,,
5392,53,,39200107|40,,9014554,1,,
5393,53,,39200107|40,,9014555,1,,
5394,53,,39200107|33,,9014556,3,,
5395,53,,39200107|10,,9014557,40,,
5396,53,,39200107|6,,9014558,50,,
5397,53,,39200107|5,,9014559,20,,
5398,53,,39200107|2,,9014560,50,,
5399,53,,39200107|1,,9014561,100,,
5400,87,,39200017|20,,6021401,3,,
5401,87,,39200017|20,,6021402,3,,
5402,87,,39200017|10,,6021403,40,,
5403,87,,39200017|6,,6021404,20,,
5404,87,,39200017|6,,6021405,10,,
5405,87,,39200017|2,,6021406,50,,
5406,87,,39200017|2,,6021407,50,,
5407,87,,39200017|1,,6021408,99,,
5410,88,,20201006|60,,6021338,3,,
5411,88,,20201006|50,,9014302,3,,
5412,88,,20201006|35,,9014303,3,,
5413,88,,20201006|30,,9014304,20,,
5414,88,,20201006|15,,9014305,20,,
5415,88,,20201006|15,,9014306,20,,
5416,88,,20201006|4,,9014307,50,,
5417,88,,20201006|2,,9014308,999,,
5418,89,,20201006|50,,9014302,3,,
5419,89,,20201006|35,,9014303,3,,
5420,89,,20201006|30,,9014304,20,,
5421,89,,20201006|15,,9014305,20,,
5422,89,,20201006|15,,9014306,20,,
5423,89,,20201006|4,,9014307,50,,
5424,89,,20201006|2,,9014308,999,,
5425,90,1,39200128|999,,6021161,2,,
5426,90,1,39200128|299,,6021162,2,,
5427,90,1,39200128|50,,6021163,20,,
5428,90,1,39200128|10,,6021164,50,,
5429,90,1,39200128|10,,6021165,50,,
5430,90,1,39200128|10,,6021166,100,,
5431,90,1,39200128|1,,6021167,999,,
5432,91,1,1700101|120,,9016111,50,,
5433,91,1,1700101|60,,9016112,200,,
5434,91,1,1700101|30,,9016113,999,,
5435,91,1,1700101|30,,9016114,999,,
5436,91,1,1700101|40,,9016115,999,,
5437,91,1,1700101|40,,9016116,999,,
5438,91,1,1700101|20,,9016117,999,,
5439,91,2,1700102|150,,9016118,25,,
5440,91,2,1700102|70,,9016119,30,,
5441,91,2,1700102|70,,9016120,99,,
5442,91,2,1700102|70,,9016121,99,,
5443,91,2,1700102|100,,9016122,99,,
5444,91,2,1700102|100,,9016123,99,,
5445,91,2,1700102|50,,9016124,99,,
5446,91,2,1700102|50,,9016125,99,,
5447,91,3,1700103|700,,9016134,1,,
5448,91,3,1700103|40,,9016126,30,,
5449,91,3,1700103|30,,9016127,30,,
5450,91,3,1700103|60,,9016128,20,,
5451,91,3,1700103|60,,9016129,20,,
5452,91,3,1700103|60,,9016130,20,,
5453,91,3,1700103|30,,9016131,99,,
5454,91,3,1700103|20,,9016132,99,,
5455,91,3,1700103|20,,9016133,99,,
5456,92,1,1700101|120,,9016111,50,,
5457,92,1,1700101|60,,9016112,200,,
5458,92,1,1700101|30,,9016113,999,,
5459,92,1,1700101|30,,9016114,999,,
5460,92,1,1700101|40,,9016115,999,,
5461,92,1,1700101|40,,9016116,999,,
5462,92,1,1700101|20,,9016117,999,,
5463,92,2,1700102|150,,9016118,25,,
5464,92,2,1700102|70,,9016119,30,,
5465,92,2,1700102|70,,9016120,99,,
5466,92,2,1700102|70,,9016121,99,,
5467,92,2,1700102|100,,9016122,99,,
5468,92,2,1700102|100,,9016123,99,,
5469,92,2,1700102|50,,9016124,99,,
5470,92,2,1700102|50,,9016125,99,,
5471,92,3,1700103|40,,9016126,30,,
5472,92,3,1700103|30,,9016127,30,,
5473,92,3,1700103|60,,9016128,20,,
5474,92,3,1700103|60,,9016129,20,,
5475,92,3,1700103|60,,9016130,20,,
5476,92,3,1700103|30,,9016131,99,,
5477,92,3,1700103|20,,9016132,99,,
5478,92,3,1700103|20,,9016133,99,,
5479,54,,39200145|999,,9015025,1,,
5480,54,,39200145|299,,9015026,1,,
5481,54,,39200145|299,,9015027,1,,
5482,54,,39200145|30,,9015028,3,,
5483,54,,39200145|50,,6021114,20,,
5484,54,,39200145|20,,6021115,50,,
5485,54,,39200145|10,,6021116,100,,
5486,54,,39200145|1,,6021117,999,,
5487,55,,39200148|100,,9015029,1,,
5488,55,,39200148|20,,9015030,30,,
5489,55,,39200148|40,,9015031,1,,
5490,55,,39200148|40,,9015032,1,,
5491,55,,39200148|33,,9014556,3,,
5492,55,,39200148|10,,9014557,40,,
5493,55,,39200148|6,,9014558,50,,
5494,55,,39200148|5,,9014559,20,,
5495,55,,39200148|2,,9014560,50,,
5496,55,,39200148|1,,9014561,100,,
5497,93,1,39200155|999,,6021231,1,,
5498,93,1,39200155|299,,6021232,1,,
5499,93,1,39200155|30,,6021233,3,,
5500,93,1,39200155|50,,6021234,20,,
5501,93,1,39200155|20,,6021235,50,,
5502,93,1,39200155|10,,6021236,100,,
5503,93,1,39200155|1,,6021237,999,,
5504,94,,20201017|60,,9017548,9,,
5505,94,,20201017|50,,9014302,3,,
5506,94,,20201017|35,,9014303,3,,
5507,94,,20201017|30,,9014304,20,,
5508,94,,20201017|15,,9014305,20,,
5509,94,,20201017|15,,9014306,20,,
5510,94,,20201017|4,,9014307,50,,
5511,94,,20201017|2,,9014308,999,,
5512,95,,20201017|50,,9014302,3,,
5513,95,,20201017|35,,9014303,3,,
5514,95,,20201017|30,,9014304,20,,
5515,95,,20201017|15,,9014305,20,,
5516,95,,20201017|15,,9014306,20,,
5517,95,,20201017|4,,9014307,50,,
5518,95,,20201017|2,,9014308,999,,
5519,96,,20201008|150,,6021101,6,,
5520,96,,20201008|150,,6021102,6,,
5521,96,,20201008|100,,6021103,20,,
5522,96,,20201008|60,,6021104,20,,
5523,96,,20201008|50,,6021105,40,,
5524,96,,20201008|5,,6021106,100,,
5525,96,,20201008|1,,6021107,999,,
5534,97,,20201008|150,,6021101,6,,
5535,97,,20201008|150,,6021108,6,,
5536,97,,20201008|100,,6021103,20,,
5537,97,,20201008|60,,6021104,20,,
5538,97,,20201008|50,,6021105,40,,
5539,97,,20201008|5,,6021106,100,,
5540,97,,20201008|1,,6021107,999,,
5541,98,1,39200163|999,,6021241,1,,
5542,98,1,39200163|299,,6021242,1,,
5543,98,1,39200163|50,,6021244,20,,
5544,98,1,39200163|20,,6021245,50,,
5545,98,1,39200163|10,,6021246,100,,
5546,98,1,39200163|1,,6021247,999,,
5547,56,,39200200|999,,9015062,1,,
5548,56,,39200200|299,,9015063,1,,
5549,56,,39200200|50,,6021114,20,,
5550,56,,39200200|20,,6021115,50,,
5551,56,,39200200|10,,6021116,100,,
5552,56,,39200200|1,,6021117,999,,
5553,99,1,39200163|999,,6021248,1,,
5554,99,1,39200163|299,,6021242,1,,
5555,99,1,39200163|50,,6021244,20,,
5556,99,1,39200163|20,,6021245,50,,
5557,99,1,39200163|10,,6021246,100,,
5558,99,1,39200163|1,,6021247,999,,
5559,100,1,39200175|999,,6021251,1,,
5560,100,1,39200175|299,,6021252,1,,
5561,100,1,39200175|50,,6021254,20,,
5562,100,1,39200175|20,,6021255,50,,
5563,100,1,39200175|10,,6021256,100,,
5564,100,1,39200175|1,,6021257,999,,
5565,101,,2010081|50,,9014302,3,,
5566,101,,2010081|35,,9014303,3,,
5567,101,,2010081|30,,9014304,20,,
5568,101,,2010081|15,,9014305,20,,
5569,101,,2010081|15,,9014306,20,,
5570,101,,2010081|4,,9014307,50,,
5571,101,,2010081|2,,9014308,999,,
5572,57,,39200300|999,,6021261,1,,
5573,57,,39200300|299,,6021262,1,,
5574,57,,39200300|50,,6021263,20,,
5575,57,,39200300|20,,6021264,50,,
5576,57,,39200300|10,,6021265,100,,
5577,57,,39200300|1,,6021266,999,,
5578,102,,20201015|150,,6021101,6,,
5579,102,,20201015|150,,6021102,6,,
5580,102,,20201015|100,,6021103,20,,
5581,102,,20201015|60,,6021104,20,,
5582,102,,20201015|50,,6021105,50,,
5583,102,,20201015|5,,6021106,100,,
5584,102,,20201015|1,,6021107,999,,
5585,58,,3900055|999,,9112401,1,,
5586,58,,3900055|299,,9112402,1,,
5587,58,,3900055|299,,9112403,1,,
5588,58,,3900055|30,,9112404,99,,
5589,58,,3900055|10,,9112405,99,,
5590,58,,3900055|1,,9112406,99,,
5591,59,,39200310|999,,9016702,1,,
5592,59,,39200310|299,,9016703,1,,
5593,59,,39200310|50,,6021263,20,,
5594,59,,39200310|20,,6021264,50,,
5595,59,,39200310|10,,6021265,100,,
5596,59,,39200310|1,,6021266,999,,
5597,103,,20201029|50,,9014302,3,,
5598,103,,20201029|35,,9014303,3,,
5599,103,,20201029|30,,9014304,20,,
5600,103,,20201029|15,,9014305,20,,
5601,103,,20201029|15,,9014306,20,,
5602,103,,20201029|4,,9014307,50,,
5603,103,,20201029|2,,9014308,999,,
5604,104,1,39200275|999,,6021271,1,,
5605,104,1,39200275|299,,6021272,1,,
5606,104,1,39200275|50,,6021273,20,,
5607,104,1,39200275|20,,6021274,50,,
5608,104,1,39200275|10,,6021275,100,,
5609,104,1,39200275|1,,6021276,999,,
5610,105,,20201030|150,,6021101,6,,
5611,105,,20201030|150,,6021102,6,,
5612,105,,20201030|100,,6021103,20,,
5613,105,,20201030|60,,6021104,20,,
5614,105,,20201030|50,,6021105,50,,
5615,105,,20201030|5,,6021106,100,,
5616,105,,20201030|1,,6021107,999,,
5617,106,,111923|800,,6121001,1,,
5618,106,,111923|150,,6121002,10,,
5619,106,,111923|500,,6121003,1,,
5620,106,,111923|300,,6121004,1,,
5621,106,,111923|300,,6121005,1,,
5622,106,,111923|550,,6121006,3,,
5623,106,,111923|20,,6121007,50,,
5624,106,,111923|5,,6121008,500,,
5625,106,,111923|10,,6121009,50,,
5626,106,,111923|2,,6121010,100,,
5627,106,,111923|100,,6121011,5,,
5628,106,,111923|50,,6121012,10,,
5629,106,,111923|30,,6121013,100,,
5630,106,,111923|10,,6121014,100,,
5631,106,,111923|10,,6121015,100,,
5632,106,,111923|5,,6121016,100,,
5633,60,,39200330|999,,9016752,1,,
5634,60,,39200330|299,,9016753,1,,
5635,60,,39200330|9,,6021283,10,,
5636,60,,39200330|2,,6021284,100,,
5637,60,,39200330|1,,6021285,300,,
5638,60,,39200330|50,,6021263,20,,
5639,60,,39200330|20,,6021264,50,,
5640,60,,39200330|10,,6021265,100,,
5641,60,,39200330|1,,6021266,999,,
5642,108,,2010091|100,,20120204,1,,
5643,108,,2010091|50,,9014302,3,,
5644,108,,2010091|35,,9014303,3,,
5645,108,,2010091|30,,9014304,20,,
5646,108,,2010091|15,,9014305,20,,
5647,108,,2010091|15,,9014306,20,,
5648,108,,2010091|4,,9014307,50,,
5650,108,,2010091|2,,9014308,999,,
5651,107,1,39200285|999,,6021281,1,,
5652,107,1,39200285|299,,6021282,1,,
5653,107,1,39200285|9,,6021283,10,,
5654,107,1,39200285|2,,6021284,100,,
5655,107,1,39200285|1,,6021285,300,,
5656,107,1,39200285|50,,6021286,20,,
5657,107,1,39200285|20,,6021287,50,,
5658,107,1,39200285|10,,6021288,100,,
5659,107,1,39200285|1,,6021289,999,,
5669,110,,20201031|150,,6021101,6,,
5670,110,,20201031|150,,6021102,6,,
5671,110,,20201031|100,,6021103,20,,
5672,110,,20201031|60,,6021104,20,,
5673,110,,20201031|50,,6021105,50,,
5674,110,,20201031|5,,6021106,100,,
5675,110,,20201031|1,,6021107,999,,
5660,109,,1700046|1,,9014896,99999,,
5661,109,,1700048|1,,9014898,99999,,
5662,109,,1700071|1,,9014897,99999,,
5663,109,,1700072|1,,9014897,99999,,
5664,109,,1700073|1,,9014897,99999,,
5665,109,,1700074|1,,9014897,99999,,
5666,109,,1700090|1,,9014897,99999,,
5667,109,,1700091|1,,9014897,99999,,
5668,109,,3100001|1,,9014895,99999,,
5680,111,,20201216|100,,6021501,1,,
5681,111,,20201216|100,,6021502,1,,
5682,111,,20201216|50,,6021503,3,,
5683,111,,20201216|25,,6021504,20,,
5684,111,,20201216|2,,6021505,500,,
5685,111,,20201216|1,,6021506,2000,,
5686,111,,20201216|1,,6021507,5000,,
5688,112,1,39200070|999,,6021161,2,,
5689,112,1,39200070|299,,6021162,2,,
5690,112,1,39200070|9,,6021283,10,,
5691,112,1,39200070|2,,6021284,100,,
5692,112,1,39200070|1,,6021285,300,,
5693,112,1,39200070|50,,6021163,20,,
5694,112,1,39200070|10,,6021164,50,,
5695,112,1,39200070|10,,6021165,50,,
5696,112,1,39200070|10,,6021166,100,,
5697,112,1,39200070|1,,6021167,999,,
5698,113,,111924|3000,,6121017,1,,
5699,113,,111924|500,,6121022,1,,
5700,113,,111924|100,,6121018,10,,
5701,113,,111924|100,,6121019,10,,
5702,113,,111924|800,,6121001,1,,
5703,113,,111924|150,,6121002,10,,
5704,113,,111924|600,,6121020,1,,
5705,113,,111924|400,,6121021,1,,
5706,113,,111924|550,,6121006,3,,
5707,113,,111924|20,,6121007,50,,
5708,113,,111924|5,,6121008,500,,
5709,113,,111924|10,,6121009,50,,
5710,113,,111924|2,,6121010,100,,
5711,113,,111924|100,,6121011,5,,
5712,113,,111924|30,,6121013,100,,
5713,113,,111924|10,,6121014,100,,
5739,113,,111924|9,,6121023,100,,
5740,113,,111924|10,,6121015,100,,
5714,114,,111924|100,,6121018,10,,
5715,114,,111924|100,,6121019,10,,
5716,114,,111924|800,,6121001,1,,
5717,114,,111924|150,,6121002,10,,
5718,114,,111924|600,,6121020,1,,
5719,114,,111924|400,,6121021,1,,
5720,114,,111924|550,,6121006,3,,
5721,114,,111924|20,,6121007,50,,
5722,114,,111924|5,,6121008,500,,
5723,114,,111924|10,,6121009,50,,
5724,114,,111924|2,,6121010,100,,
5725,114,,111924|100,,6121011,5,,
5726,114,,111924|30,,6121013,100,,
5727,114,,111924|10,,6121014,100,,
5728,114,,111924|9,,6121023,100,,
5741,114,,111924|10,,6121015,100,,
5729,115,1,39200070|999,,6022161,2,,
5730,115,1,39200070|299,,6022162,2,,
5731,115,1,39200070|9,,6021283,10,,
5732,115,1,39200070|2,,6021284,100,,
5733,115,1,39200070|1,,6021285,150,,
5734,115,1,39200070|50,,6022163,20,,
5735,115,1,39200070|10,,6022164,50,,
5736,115,1,39200070|10,,6022165,50,,
5737,115,1,39200070|10,,6022166,100,,
5738,115,1,39200070|1,,6022167,999,,
5742,116,,111924|1300,,6122001,1,,
5743,116,,111924|400,,6122002,1,,
5744,116,,111924|12,,6122003,100,,
5745,116,,111924|12,,6122004,100,,
5746,116,,111924|600,,6122005,1,,
5747,116,,111924|400,,6122006,1,,
5748,116,,111924|18,,6122007,50,,
5749,116,,111924|5,,6122008,100,,
5750,116,,111924|5,,6122009,100,,
5751,116,,111924|10,,6122010,50,,
5752,116,,111924|2,,6122011,50,,
5753,116,,111924|8,,6122012,50,,
5754,116,,111924|100,,6122013,10,,
5755,116,,111924|100,,6122014,10,,
5756,116,,111924|4,,6122015,100,,
5757,116,,111924|4,,6122016,100,,
5784,116,,111924|9,,6122017,100,,
8785,116,,111924|9,,6122018,100,,
5758,61,,39200350|999,,9016662,1,,
5759,61,,39200350|299,,9016663,1,,
5760,61,,39200350|9,,6021283,10,,
5761,61,,39200350|2,,6021284,100,,
5762,61,,39200350|1,,6021285,300,,
5763,61,,39200350|50,,6021263,20,,
5764,61,,39200350|20,,6021264,50,,
5765,61,,39200350|10,,6021265,100,,
5766,61,,39200350|1,,6021266,999,,
5767,117,,2010092|100,,20120204,1,,
5768,117,,2010092|50,,9014302,3,,
5769,117,,2010092|35,,9014303,3,,
5770,117,,2010092|30,,9014304,20,,
5771,117,,2010092|15,,9014305,20,,
5772,117,,2010092|15,,9014306,20,,
5773,117,,2010092|4,,9014307,50,,
5774,117,,2010092|2,,9014308,999,,
5775,118,1,39200391|999,,9017736,1,,
5776,118,1,39200391|299,,9017737,1,,
5777,118,1,39200391|9,,9017738,10,,
5778,118,1,39200391|2,,9017739,100,,
5779,118,1,39200391|1,,9017740,300,,
5780,118,1,39200391|50,,9017741,20,,
5781,118,1,39200391|20,,9017742,50,,
5782,118,1,39200391|10,,9017743,100,,
5783,118,1,39200391|1,,9017744,999,,
5786,119,,20201032|150,,6021101,6,,
5787,119,,20201032|150,,6021102,6,,
5788,119,,20201032|100,,6021103,20,,
5789,119,,20201032|60,,6021104,20,,
5790,119,,20201032|50,,6021105,50,,
5791,119,,20201032|5,,6021106,100,,
5792,119,,20201032|1,,6021107,999,,
5793,62,,3900024|1599,,9005911,1,,
5794,62,,3900024|999,,9111701,1,,
5795,62,,3900024|299,,9111702,1,,
5796,62,,3900024|15,,9005912,100,,
5797,62,,3900024|15,,9005913,10,,
5798,62,,3900024|80,,9005901,1,,
5799,62,,3900024|80,,9005907,1,,
5800,62,,3900024|80,,9005908,1,,
5801,62,,3900024|80,,9005909,1,,
5802,62,,3900024|80,,9005910,1,,
5803,62,,3900024|80,,9005906,1,,
5804,62,,3900024|20,,9005915,1,,
5805,62,,3900024|20,,9005916,1,,
5806,62,,3900024|50,,6021263,20,,
5807,62,,3900024|20,,6021264,50,,
5808,120,,111924|500,,6121029,1,,
5809,120,,111924|100,,6121018,3,,
5810,120,,111924|100,,6121019,3,,
5811,120,,111924|600,,6121030,1,,
5812,120,,111924|400,,6121031,1,,
5813,120,,111924|15,,6121032,30,,
5814,120,,111924|20,,6121007,50,,
5815,120,,111924|800,,6121001,1,,
5816,120,,111924|160,,6121002,10,,
5817,120,,111924|160,,6121027,1,,
5818,120,,111924|160,,6121028,10,,
5819,120,,111924|160,,6121033,1,,
5820,120,,111924|160,,6121034,10,,
5821,120,,111924|540,,6121006,3,,
5822,120,,111924|5,,6121008,500,,
5823,120,,111924|10,,6121009,50,,
5824,120,,111924|100,,6121011,5,,
5891,120,,111924|30,,6121013,100,,
5892,120,,111924|10,,6121014,100,,
5893,120,,111924|10,,6121015,100,,
5825,121,1,1700101|120,,9016111,50,,
5826,121,1,1700101|60,,9016112,200,,
5827,121,1,1700101|30,,9016113,999,,
5828,121,1,1700101|30,,9016114,999,,
5829,121,1,1700101|40,,9016115,999,,
5830,121,1,1700101|40,,9016116,999,,
5831,121,1,1700101|20,,9016117,999,,
5832,121,2,1700102|150,,9016118,25,,
5833,121,2,1700102|70,,9016119,30,,
5834,121,2,1700102|100,,9016220,30,,
5835,121,2,1700102|100,,9016221,30,,
5836,121,2,1700102|100,,9016122,99,,
5837,121,2,1700102|100,,9016123,99,,
5838,121,2,1700102|50,,9016124,99,,
5839,121,2,1700102|50,,9016125,99,,
5840,121,3,1700103|20,,9016135,1,,
5841,121,3,1700103|40,,9016126,30,,
5842,121,3,1700103|30,,9016127,30,,
5843,121,3,1700103|60,,9016128,20,,
5844,121,3,1700103|60,,9016129,20,,
5845,121,3,1700103|60,,9016130,20,,
5846,121,3,1700103|30,,9016131,99,,
5847,121,3,1700103|20,,9016132,99,,
5848,121,3,1700103|20,,9016133,99,,
5849,62,,3900024|10,,6021265,100,,
5850,62,,3900024|1,,6021266,999,,
5851,122,1,39200070|999,,9014382,2,,
5852,122,1,39200070|299,,9014383,2,,
5853,122,1,39200070|9,,9014384,10,,
5854,122,1,39200070|2,,9014385,100,,
5855,122,1,39200070|1,,9014386,300,,
5856,122,1,39200070|3,,9014387,50,,
5857,122,1,39200070|1,,9014388,999,,
5866,124,,2010093|100,,20120215,1,,
5867,124,,2010093|50,,9014302,3,,
5868,124,,2010093|35,,9014303,3,,
5869,124,,2010093|30,,9014304,20,,
5870,124,,2010093|15,,9014305,20,,
5871,124,,2010093|15,,9014306,20,,
5872,124,,2010093|4,,9014307,50,,
5873,124,,2010093|2,,9014308,999,,
5874,125,,20201033|150,,6021101,6,,
5875,125,,20201033|150,,6021102,1,,
5876,125,,20201033|100,,6021103,20,,
5877,125,,20201033|60,,6021104,20,,
5878,125,,20201033|50,,6021105,50,,
5879,125,,20201033|5,,6021106,100,,
5880,125,,20201033|1,,6021107,999,,
84,125,,20201033|100,,6021109,1,,
5858,123,1,39200493|999,,9017836,1,,
5859,123,1,39200493|999,,9017837,1,,
5860,123,1,39200493|299,,9017838,1,,
5861,123,1,39200493|9,,9017839,10,,
5862,123,1,39200493|2,,9017840,100,,
5863,123,1,39200493|1,,9017841,300,,
5864,123,1,39200493|3,,9017842,50,,
5865,123,1,39200493|1,,9017843,999,,
5881,63,,39200370|999,,9016680,1,,
5882,63,,39200370|999,,9017837,1,,
5883,63,,39200370|299,,9016681,1,,
5884,63,,39200370|9,,6021283,10,,
5885,63,,39200370|2,,6021284,100,,
5886,63,,39200370|1,,6021285,300,,
5887,63,,39200370|50,,6021263,20,,
5888,63,,39200370|20,,6021264,50,,
5889,63,,39200370|10,,6021265,100,,
5890,63,,39200370|1,,6021266,999,,
5900,126,1,39200497|999,,9017858,1,,
5901,126,1,39200497|299,,9017860,1,,
5902,126,1,39200497|9,,9017861,10,,
5903,126,1,39200497|2,,9017862,100,,
5904,126,1,39200497|1,,9017863,300,,
5905,126,1,39200497|3,,9017864,50,,
5906,126,1,39200497|1,,9017865,999,,
5907,127,,2010094|100,,20120215,1,,
5908,127,,2010094|50,,9014302,3,,
5909,127,,2010094|35,,9014303,3,,
5910,127,,2010094|30,,9014304,20,,
5911,127,,2010094|15,,9014305,20,,
5912,127,,2010094|15,,9014306,20,,
5913,127,,2010094|4,,9014307,50,,
5914,127,,2010094|2,,9014308,999,,
5915,64,,39200400|999,,9016690,1,,
5916,64,,39200400|299,,9016691,1,,
5917,64,,39200400|15,,9016772,30,,
5918,64,,39200400|20,,9016773,1,,
5919,64,,39200400|20,,9016774,1,,
5920,64,,39200400|20,,9016775,1,,
5921,64,,39200400|9,,6021283,10,,
5922,64,,39200400|2,,6021284,100,,
5923,64,,39200400|1,,6021285,300,,
5924,128,,20201034|150,,6031101,3,,
5925,128,,20201034|150,,6031102,6,,
5926,128,,20201034|100,,6031103,20,,
5927,128,,20201034|60,,6031104,20,,
5928,128,,20201034|50,,6031105,50,,
5929,128,,20201034|5,,6031106,100,,
5930,128,,20201034|1,,6031107,999,,
5931,1076,1,99910001|1,,1076301,9999,,
5932,1076,1,99910011|1,,1076302,9999,,
5933,1076,1,99910012|1,,1076302,9999,,
5934,1076,1,99910013|1,,1076302,9999,,
5935,1076,1,99910014|1,,1076302,9999,,
5936,1076,1,99910015|1,,1076302,9999,,
5937,1076,1,99910016|1,,1076302,9999,,
5938,129,,111924|3000,,6121017,1,,
5939,129,,111924|500,,6121022,1,,
5940,129,,111924|100,,6121018,3,,
5941,129,,111924|100,,6121019,3,,
5942,129,,111924|600,,6121025,1,,
5943,129,,111924|400,,6121026,1,,
5944,129,,111924|15,,6121035,30,,
5945,129,,111924|20,,6121007,50,,
5946,129,,111924|800,,6121001,1,,
5947,129,,111924|160,,6121002,10,,
5948,129,,111924|160,,6121027,1,,
5949,129,,111924|160,,6121028,10,,
5950,129,,111924|160,,6121036,1,,
5951,129,,111924|16,,6121037,30,,
5952,129,,111924|20,,6121038,50,,
5953,129,,111924|540,,6121006,3,,
5954,129,,111924|5,,6121008,500,,
5955,129,,111924|10,,6121009,50,,
5956,129,,111924|100,,6121011,5,,
5957,129,,111924|30,,6121013,100,,
5958,129,,111924|10,,6121014,100,,
5959,129,,111924|10,,6121015,100,,
5960,130,,111924|100,,6121018,3,,
5961,130,,111924|100,,6121019,3,,
5962,130,,111924|600,,6121025,1,,
5963,130,,111924|400,,6121026,1,,
5964,130,,111924|15,,6121035,30,,
5965,130,,111924|20,,6121007,50,,
5966,130,,111924|800,,6121001,1,,
5967,130,,111924|160,,6121002,10,,
5968,130,,111924|160,,6121027,1,,
5969,130,,111924|160,,6121028,10,,
5970,130,,111924|160,,6121036,1,,
5971,130,,111924|16,,6121037,30,,
5972,130,,111924|20,,6121038,50,,
5973,130,,111924|540,,6121006,3,,
5974,130,,111924|5,,6121008,500,,
5975,130,,111924|10,,6121009,50,,
5976,130,,111924|100,,6121011,5,,
5977,130,,111924|30,,6121013,100,,
5978,130,,111924|10,,6121014,100,,
5979,130,,111924|10,,6121015,100,,
5980,131,,,10|9,9016794,1,,
5989,65,,39200430|999,,9016796,1,,
5990,65,,39200430|299,,9016797,1,,
5991,65,,39200430|15,,9016798,30,,
5992,65,,39200430|20,,9016799,1,,
5993,65,,39200430|20,,9016800,1,,
5994,65,,39200430|20,,9016801,1,,
5995,65,,39200430|9,,6021283,10,,
5996,65,,39200430|2,,6021284,100,,
5997,65,,39200430|1,,6021285,300,,
5982,132,1,39200501|999,,9017958,1,,
5983,132,1,39200501|299,,9017959,1,,
5984,132,1,39200501|9,,9017960,10,,
5985,132,1,39200501|2,,9017961,100,,
5986,132,1,39200501|1,,9017962,300,,
5987,132,1,39200501|3,,9017963,50,,
5988,132,1,39200501|1,,9017964,999,,
5998,133,,20201035|150,,6031111,3,,
5999,133,,20201035|150,,6031112,6,,
6000,133,,20201035|100,,6031113,20,,
6001,133,,20201035|60,,6031114,20,,
6002,133,,20201035|50,,6031115,40,,
6003,133,,20201035|5,,6031116,100,,
6004,133,,20201035|1,,6031117,999,,
6005,134,,2010095|100,,20120209,1,,
6006,134,,2010095|50,,9014302,3,,
6007,134,,2010095|35,,9014303,3,,
6008,134,,2010095|30,,9014304,20,,
6009,134,,2010095|15,,9014305,20,,
6010,134,,2010095|15,,9014306,20,,
6011,134,,2010095|4,,9014307,50,,
6012,134,,2010095|2,,9014308,999,,
6013,135,,111924|1400,,6121039,1,,
6014,135,,111924|400,,6121040,1,,
6015,135,,111924|15,,6121041,30,,
6016,135,,111924|100,,6121018,3,,
6017,135,,111924|100,,6121019,3,,
6018,135,,111924|20,,6121007,50,,
6019,135,,111924|800,,6121001,1,,
6020,135,,111924|160,,6121002,10,,
6021,135,,111924|160,,6121042,1,,
6022,135,,111924|16,,6121043,30,,
6023,135,,111924|15,,6121038,50,,
6024,135,,111924|8,,6121044,100,,
6025,135,,111924|30,,6121045,10,,
6026,135,,111924|3,,6121046,500,,
6027,135,,111924|540,,6121006,3,,
6028,135,,111924|5,,6121008,500,,
6029,135,,111924|10,,6121009,50,,
6030,135,,111924|200,,6121047,10,,
6031,135,,111924|10,,6121014,100,,
6032,135,,111924|10,,6121015,100,,
6033,136,1,39200512|999,,9017973,1,,
6034,136,1,39200512|299,,9017974,1,,
6035,136,1,39200512|9,,9017975,10,,
6036,136,1,39200512|2,,9017976,100,,
6037,136,1,39200512|1,,9017977,300,,
6038,136,1,39200512|3,,9017978,50,,
6039,136,1,39200512|1,,9017979,999,,
6049,137,,20201036|150,,6031121,3,,
6050,137,,20201036|150,,6031122,6,,
6051,137,,20201036|100,,6031123,20,,
6052,137,,20201036|60,,6031124,20,,
6053,137,,20201036|50,,6031125,40,,
6054,137,,20201036|5,,6031126,100,,
6055,137,,20201036|1,,6031127,999,,
6056,66,,39200450|999,,9016813,1,,
6057,66,,39200450|299,,9016814,1,,
