id,enemy_type,hero,hero_level,hero_star,hero_skill,battle_buff,enemy_config,unit_model,reward,reward_1,reward_show,gift,warrior_drop,engineer_drop,round_limit,reward_res_show,hero_exp
int,int,string,string,string,string,string,string,string,int,string,string,int,int,int,int,string,int
10229,0,,,,,,102029,102029,102029,,211029,,,,,,99,,
10230,0,,,,,,102030,102030,102030,,211030,,,,,,99,,
10231,0,,,,,,102031,102031,102031,,211031,,,,,,99,,
10232,0,,,,,,102032,102032,102032,,211032,,,,,,99,,
10233,0,,,,,,102033,102033,102033,,211033,,,,,,99,,
10234,0,,,,,,102034,102034,102034,,211034,,,,,,99,,
10235,0,,,,,,102035,102035,102035,,211035,,,,,,99,,
10236,0,,,,,,102036,102036,102036,,211036,,,,,,99,,
10237,0,,,,,,102037,102037,102037,,211037,,,,,,99,,
10238,0,,,,,,102038,102038,102038,,211038,,,,,,99,,
10239,0,,,,,,102039,102039,102039,,211039,,,,,,99,,
10240,0,,,,,,102040,102040,102040,,211040,,,,,,99,,
10241,0,,,,,,102041,102041,102041,,211041,,,,,,99,,
10242,0,,,,,,102042,102042,102042,,211042,,,,,,99,,
10243,0,,,,,,102043,102043,102043,,211043,,,,,,99,,
10244,0,,,,,,102044,102044,102044,,211044,,,,,,99,,
10245,0,,,,,,102045,102045,102045,,211045,,,,,,99,,
10246,0,,,,,,102046,102046,102046,,211046,,,,,,99,,
10247,0,,,,,,102047,102047,102047,,211047,,,,,,99,,
10248,0,,,,,,102048,102048,102048,,211048,,,,,,99,,
10249,0,,,,,,102049,102049,102049,,211049,,,,,,99,,
10250,0,,,,,,102050,102050,102050,,211050,,,,,,99,,
10251,0,,,,,,102051,102051,102051,,211051,,,,,,99,,
10252,0,,,,,,102052,102052,102052,,211052,,,,,,99,,
10253,0,,,,,,102053,102053,102053,,211053,,,,,,99,,
10254,0,,,,,,102054,102054,102054,,211054,,,,,,99,,
10255,0,,,,,,102055,102055,102055,,211055,,,,,,99,,
10256,0,,,,,,102056,102056,102056,,211056,,,,,,99,,
10257,0,,,,,,102057,102057,102057,,211057,,,,,,99,,
10258,0,,,,,,102058,102058,102058,,211058,,,,,,99,,
10259,0,,,,,,102059,102059,102059,,211059,,,,,,99,,
10260,0,,,,,,102060,102060,102060,,211060,,,,,,99,,
10261,0,,,,,,102061,102061,102061,,211061,,,,,,99,,
10262,0,,,,,,102062,102062,102062,,211062,,,,,,99,,
10263,0,,,,,,102063,102063,102063,,211063,,,,,,99,,
10264,0,,,,,,102064,102064,102064,,211064,,,,,,99,,
10265,0,,,,,,102065,102065,102065,,211065,,,,,,99,,
10266,0,,,,,,102066,102066,102066,,211066,,,,,,99,,
10267,0,,,,,,102067,102067,102067,,211067,,,,,,99,,
10268,0,,,,,,102068,102068,102068,,211068,,,,,,99,,
10269,0,,,,,,102069,102069,102069,,211069,,,,,,99,,
10270,0,,,,,,102070,102070,102070,,211070,,,,,,99,,
10271,0,,,,,,102071,102071,102071,,211071,,,,,,99,,
10272,0,,,,,,102072,102072,102072,,211072,,,,,,99,,
10273,0,,,,,,102073,102073,102073,,211073,,,,,,99,,
10274,0,,,,,,102074,102074,102074,,211074,,,,,,99,,
10275,0,,,,,,102075,102075,102075,,211075,,,,,,99,,
10276,0,,,,,,102076,102076,102076,,211076,,,,,,99,,
10277,0,,,,,,102077,102077,102077,,211077,,,,,,99,,
10278,0,,,,,,102078,102078,102078,,211078,,,,,,99,,
10279,0,,,,,,102079,102079,102079,,211079,,,,,,99,,
10280,0,,,,,,102080,102080,102080,,211080,,,,,,99,,
10281,0,,,,,,102081,102081,102081,,211081,,,,,,99,,
10282,0,,,,,,102082,102082,102082,,211082,,,,,,99,,
10283,0,,,,,,102083,102083,102083,,211083,,,,,,99,,
10284,0,,,,,,102084,102084,102084,,211084,,,,,,99,,
10285,0,,,,,,102085,102085,102085,,211085,,,,,,99,,
10286,0,,,,,,102086,102086,102086,,211086,,,,,,99,,
10287,0,,,,,,102087,102087,102087,,211087,,,,,,99,,
10288,0,,,,,,102088,102088,102088,,211088,,,,,,99,,
10289,0,,,,,,102089,102089,102089,,211089,,,,,,99,,
10290,0,,,,,,102090,102090,102090,,211090,,,,,,99,,
10291,0,,,,,,102091,102091,102091,,211091,,,,,,99,,
10292,0,,,,,,102092,102092,102092,,211092,,,,,,99,,
10293,0,,,,,,102093,102093,102093,,211093,,,,,,99,,
10294,0,,,,,,102094,102094,102094,,211094,,,,,,99,,
10295,0,,,,,,102095,102095,102095,,211095,,,,,,99,,
10296,0,,,,,,102096,102096,102096,,211096,,,,,,99,,
10297,0,,,,,,102097,102097,102097,,211097,,,,,,99,,
10298,0,,,,,,102098,102098,102098,,211098,,,,,,99,,
10299,0,,,,,,102099,102099,102099,,211099,,,,,,99,,
10300,0,,,,,,102100,102100,102100,,211100,,,,,,99,,
10301,0,,,,,,103001,103001,103001,,212001,,,,,,99,,
10302,0,,,,,,103002,103002,103002,,212002,,,,,,99,,
10303,0,,,,,,103003,103003,103003,,212003,,,,,,99,,
10304,0,,,,,,103004,103004,103004,,212004,,,,,,99,,
10305,0,,,,,,103005,103005,103005,,212005,,,,,,99,,
10306,0,,,,,,103006,103006,103006,,212006,,,,,,99,,
10307,0,,,,,,103007,103007,103007,,212007,,,,,,99,,
10308,0,,,,,,103008,103008,103008,,212008,,,,,,99,,
10309,0,,,,,,103009,103009,103009,,212009,,,,,,99,,
10310,0,,,,,,103010,103010,103010,,212010,,,,,,99,,
10311,0,,,,,,103011,103011,103011,,212011,,,,,,99,,
10312,0,,,,,,103012,103012,103012,,212012,,,,,,99,,
10313,0,,,,,,103013,103013,103013,,212013,,,,,,99,,
10314,0,,,,,,103014,103014,103014,,212014,,,,,,99,,
10315,0,,,,,,103015,103015,103015,,212015,,,,,,99,,
10316,0,,,,,,103016,103016,103016,,212016,,,,,,99,,
10317,0,,,,,,103017,103017,103017,,212017,,,,,,99,,
10318,0,,,,,,103018,103018,103018,,212018,,,,,,99,,
10319,0,,,,,,103019,103019,103019,,212019,,,,,,99,,
10320,0,,,,,,103020,103020,103020,,212020,,,,,,99,,
10321,0,,,,,,103021,103021,103021,,212021,,,,,,99,,
10322,0,,,,,,103022,103022,103022,,212022,,,,,,99,,
10323,0,,,,,,103023,103023,103023,,212023,,,,,,99,,
10324,0,,,,,,103024,103024,103024,,212024,,,,,,99,,
10325,0,,,,,,103025,103025,103025,,212025,,,,,,99,,
10326,0,,,,,,103026,103026,103026,,212026,,,,,,99,,
10327,0,,,,,,103027,103027,103027,,212027,,,,,,99,,
10328,0,,,,,,103028,103028,103028,,212028,,,,,,99,,
10329,0,,,,,,103029,103029,103029,,212029,,,,,,99,,
10330,0,,,,,,103030,103030,103030,,212030,,,,,,99,,
10331,0,,,,,,103031,103031,103031,,212031,,,,,,99,,
10332,0,,,,,,103032,103032,103032,,212032,,,,,,99,,
10333,0,,,,,,103033,103033,103033,,212033,,,,,,99,,
10334,0,,,,,,103034,103034,103034,,212034,,,,,,99,,
10335,0,,,,,,103035,103035,103035,,212035,,,,,,99,,
10336,0,,,,,,103036,103036,103036,,212036,,,,,,99,,
10337,0,,,,,,103037,103037,103037,,212037,,,,,,99,,
10338,0,,,,,,103038,103038,103038,,212038,,,,,,99,,
10339,0,,,,,,103039,103039,103039,,212039,,,,,,99,,
10340,0,,,,,,103040,103040,103040,,212040,,,,,,99,,
10341,0,,,,,,103041,103041,103041,,212041,,,,,,99,,
10342,0,,,,,,103042,103042,103042,,212042,,,,,,99,,
10343,0,,,,,,103043,103043,103043,,212043,,,,,,99,,
10344,0,,,,,,103044,103044,103044,,212044,,,,,,99,,
10345,0,,,,,,103045,103045,103045,,212045,,,,,,99,,
10346,0,,,,,,103046,103046,103046,,212046,,,,,,99,,
10347,0,,,,,,103047,103047,103047,,212047,,,,,,99,,
10348,0,,,,,,103048,103048,103048,,212048,,,,,,99,,
10349,0,,,,,,103049,103049,103049,,212049,,,,,,99,,
10350,0,,,,,,103050,103050,103050,,212050,,,,,,99,,
10351,0,,,,,,103051,103051,103051,,212051,,,,,,99,,
10352,0,,,,,,103052,103052,103052,,212052,,,,,,99,,
10353,0,,,,,,103053,103053,103053,,212053,,,,,,99,,
10354,0,,,,,,103054,103054,103054,,212054,,,,,,99,,
10355,0,,,,,,103055,103055,103055,,212055,,,,,,99,,
10356,0,,,,,,103056,103056,103056,,212056,,,,,,99,,
10357,0,,,,,,103057,103057,103057,,212057,,,,,,99,,
10358,0,,,,,,103058,103058,103058,,212058,,,,,,99,,
10359,0,,,,,,103059,103059,103059,,212059,,,,,,99,,
10360,0,,,,,,103060,103060,103060,,212060,,,,,,99,,
10361,0,,,,,,103061,103061,103061,,212061,,,,,,99,,
10362,0,,,,,,103062,103062,103062,,212062,,,,,,99,,
10363,0,,,,,,103063,103063,103063,,212063,,,,,,99,,
10364,0,,,,,,103064,103064,103064,,212064,,,,,,99,,
10365,0,,,,,,103065,103065,103065,,212065,,,,,,99,,
10366,0,,,,,,103066,103066,103066,,212066,,,,,,99,,
10367,0,,,,,,103067,103067,103067,,212067,,,,,,99,,
10368,0,,,,,,103068,103068,103068,,212068,,,,,,99,,
10369,0,,,,,,103069,103069,103069,,212069,,,,,,99,,
10370,0,,,,,,103070,103070,103070,,212070,,,,,,99,,
10371,0,,,,,,103071,103071,103071,,212071,,,,,,99,,
10372,0,,,,,,103072,103072,103072,,212072,,,,,,99,,
10373,0,,,,,,103073,103073,103073,,212073,,,,,,99,,
10374,0,,,,,,103074,103074,103074,,212074,,,,,,99,,
10375,0,,,,,,103075,103075,103075,,212075,,,,,,99,,
10376,0,,,,,,103076,103076,103076,,212076,,,,,,99,,
10377,0,,,,,,103077,103077,103077,,212077,,,,,,99,,
10378,0,,,,,,103078,103078,103078,,212078,,,,,,99,,
10379,0,,,,,,103079,103079,103079,,212079,,,,,,99,,
10380,0,,,,,,103080,103080,103080,,212080,,,,,,99,,
10381,0,,,,,,103081,103081,103081,,212081,,,,,,99,,
10382,0,,,,,,103082,103082,103082,,212082,,,,,,99,,
10383,0,,,,,,103083,103083,103083,,212083,,,,,,99,,
10384,0,,,,,,103084,103084,103084,,212084,,,,,,99,,
10385,0,,,,,,103085,103085,103085,,212085,,,,,,99,,
10386,0,,,,,,103086,103086,103086,,212086,,,,,,99,,
10387,0,,,,,,103087,103087,103087,,212087,,,,,,99,,
10388,0,,,,,,103088,103088,103088,,212088,,,,,,99,,
10389,0,,,,,,103089,103089,103089,,212089,,,,,,99,,
10390,0,,,,,,103090,103090,103090,,212090,,,,,,99,,
10391,0,,,,,,103091,103091,103091,,212091,,,,,,99,,
10392,0,,,,,,103092,103092,103092,,212092,,,,,,99,,
10393,0,,,,,,103093,103093,103093,,212093,,,,,,99,,
10394,0,,,,,,103094,103094,103094,,212094,,,,,,99,,
10395,0,,,,,,103095,103095,103095,,212095,,,,,,99,,
10396,0,,,,,,103096,103096,103096,,212096,,,,,,99,,
10397,0,,,,,,103097,103097,103097,,212097,,,,,,99,,
10398,0,,,,,,103098,103098,103098,,212098,,,,,,99,,
10399,0,,,,,,103099,103099,103099,,212099,,,,,,99,,
10400,0,,,,,,103100,103100,103100,,212100,,,,,,99,,
10401,0,,,,,,104001,104001,104001,,212001,,,,,,99,,
10402,0,,,,,,104002,104002,104002,,212002,,,,,,99,,
10403,0,,,,,,104003,104003,104003,,212003,,,,,,99,,
10404,0,,,,,,104004,104004,104004,,212004,,,,,,99,,
10405,0,,,,,,104005,104005,104005,,212005,,,,,,99,,
10406,0,,,,,,104006,104006,104006,,212006,,,,,,99,,
10407,0,,,,,,104007,104007,104007,,212007,,,,,,99,,
10408,0,,,,,,104008,104008,104008,,212008,,,,,,99,,
10409,0,,,,,,104009,104009,104009,,212009,,,,,,99,,
10410,0,,,,,,104010,104010,104010,,212010,,,,,,99,,
10411,0,,,,,,104011,104011,104011,,212011,,,,,,99,,
10412,0,,,,,,104012,104012,104012,,212012,,,,,,99,,
10413,0,,,,,,104013,104013,104013,,212013,,,,,,99,,
10414,0,,,,,,104014,104014,104014,,212014,,,,,,99,,
10415,0,,,,,,104015,104015,104015,,212015,,,,,,99,,
10416,0,,,,,,104016,104016,104016,,212016,,,,,,99,,
10417,0,,,,,,104017,104017,104017,,212017,,,,,,99,,
10418,0,,,,,,104018,104018,104018,,212018,,,,,,99,,
10419,0,,,,,,104019,104019,104019,,212019,,,,,,99,,
10420,0,,,,,,104020,104020,104020,,212020,,,,,,99,,
10421,0,,,,,,104021,104021,104021,,212021,,,,,,99,,
10422,0,,,,,,104022,104022,104022,,212022,,,,,,99,,
10423,0,,,,,,104023,104023,104023,,212023,,,,,,99,,
10424,0,,,,,,104024,104024,104024,,212024,,,,,,99,,
10425,0,,,,,,104025,104025,104025,,212025,,,,,,99,,
10426,0,,,,,,104026,104026,104026,,212026,,,,,,99,,
10427,0,,,,,,104027,104027,104027,,212027,,,,,,99,,
10428,0,,,,,,104028,104028,104028,,212028,,,,,,99,,
10429,0,,,,,,104029,104029,104029,,212029,,,,,,99,,
10430,0,,,,,,104030,104030,104030,,212030,,,,,,99,,
10431,0,,,,,,104031,104031,104031,,212031,,,,,,99,,
10432,0,,,,,,104032,104032,104032,,212032,,,,,,99,,
10433,0,,,,,,104033,104033,104033,,212033,,,,,,99,,
10434,0,,,,,,104034,104034,104034,,212034,,,,,,99,,
10435,0,,,,,,104035,104035,104035,,212035,,,,,,99,,
10436,0,,,,,,104036,104036,104036,,212036,,,,,,99,,
10437,0,,,,,,104037,104037,104037,,212037,,,,,,99,,
10438,0,,,,,,104038,104038,104038,,212038,,,,,,99,,
10439,0,,,,,,104039,104039,104039,,212039,,,,,,99,,
10440,0,,,,,,104040,104040,104040,,212040,,,,,,99,,
10441,0,,,,,,104041,104041,104041,,212041,,,,,,99,,
10442,0,,,,,,104042,104042,104042,,212042,,,,,,99,,
10443,0,,,,,,104043,104043,104043,,212043,,,,,,99,,
10444,0,,,,,,104044,104044,104044,,212044,,,,,,99,,
10445,0,,,,,,104045,104045,104045,,212045,,,,,,99,,
10446,0,,,,,,104046,104046,104046,,212046,,,,,,99,,
10447,0,,,,,,104047,104047,104047,,212047,,,,,,99,,
10448,0,,,,,,104048,104048,104048,,212048,,,,,,99,,
10449,0,,,,,,104049,104049,104049,,212049,,,,,,99,,
10450,0,,,,,,104050,104050,104050,,212050,,,,,,99,,
10451,0,,,,,,104051,104051,104051,,212051,,,,,,99,,
10452,0,,,,,,104052,104052,104052,,212052,,,,,,99,,
10453,0,,,,,,104053,104053,104053,,212053,,,,,,99,,
10454,0,,,,,,104054,104054,104054,,212054,,,,,,99,,
10455,0,,,,,,104055,104055,104055,,212055,,,,,,99,,
10456,0,,,,,,104056,104056,104056,,212056,,,,,,99,,
10457,0,,,,,,104057,104057,104057,,212057,,,,,,99,,
10458,0,,,,,,104058,104058,104058,,212058,,,,,,99,,
10459,0,,,,,,104059,104059,104059,,212059,,,,,,99,,
10460,0,,,,,,104060,104060,104060,,212060,,,,,,99,,
10461,0,,,,,,104061,104061,104061,,212061,,,,,,99,,
10462,0,,,,,,104062,104062,104062,,212062,,,,,,99,,
10463,0,,,,,,104063,104063,104063,,212063,,,,,,99,,
10464,0,,,,,,104064,104064,104064,,212064,,,,,,99,,
10465,0,,,,,,104065,104065,104065,,212065,,,,,,99,,
10466,0,,,,,,104066,104066,104066,,212066,,,,,,99,,
10467,0,,,,,,104067,104067,104067,,212067,,,,,,99,,
10468,0,,,,,,104068,104068,104068,,212068,,,,,,99,,
10469,0,,,,,,104069,104069,104069,,212069,,,,,,99,,
10470,0,,,,,,104070,104070,104070,,212070,,,,,,99,,
10471,0,,,,,,104071,104071,104071,,212071,,,,,,99,,
10472,0,,,,,,104072,104072,104072,,212072,,,,,,99,,
10473,0,,,,,,104073,104073,104073,,212073,,,,,,99,,
10474,0,,,,,,104074,104074,104074,,212074,,,,,,99,,
10475,0,,,,,,104075,104075,104075,,212075,,,,,,99,,
10476,0,,,,,,104076,104076,104076,,212076,,,,,,99,,
10477,0,,,,,,104077,104077,104077,,212077,,,,,,99,,
10478,0,,,,,,104078,104078,104078,,212078,,,,,,99,,
10479,0,,,,,,104079,104079,104079,,212079,,,,,,99,,
10480,0,,,,,,104080,104080,104080,,212080,,,,,,99,,
10481,0,,,,,,104081,104081,104081,,212081,,,,,,99,,
10482,0,,,,,,104082,104082,104082,,212082,,,,,,99,,
10483,0,,,,,,104083,104083,104083,,212083,,,,,,99,,
10484,0,,,,,,104084,104084,104084,,212084,,,,,,99,,
10485,0,,,,,,104085,104085,104085,,212085,,,,,,99,,
10486,0,,,,,,104086,104086,104086,,212086,,,,,,99,,
10487,0,,,,,,104087,104087,104087,,212087,,,,,,99,,
10488,0,,,,,,104088,104088,104088,,212088,,,,,,99,,
10489,0,,,,,,104089,104089,104089,,212089,,,,,,99,,
10490,0,,,,,,104090,104090,104090,,212090,,,,,,99,,
10491,0,,,,,,104091,104091,104091,,212091,,,,,,99,,
10492,0,,,,,,104092,104092,104092,,212092,,,,,,99,,
10493,0,,,,,,104093,104093,104093,,212093,,,,,,99,,
10494,0,,,,,,104094,104094,104094,,212094,,,,,,99,,
10495,0,,,,,,104095,104095,104095,,212095,,,,,,99,,
10496,0,,,,,,104096,104096,104096,,212096,,,,,,99,,
10497,0,,,,,,104097,104097,104097,,212097,,,,,,99,,
10498,0,,,,,,104098,104098,104098,,212098,,,,,,99,,
10499,0,,,,,,104099,104099,104099,,212099,,,,,,99,,
10500,0,,,,,,104100,104100,104100,,212100,,,,,,99,,
10501,0,,,,,,105001,105001,105001,,213001,,,,,,99,,
10502,0,,,,,,105002,105002,105002,,213002,,,,,,99,,
10503,0,,,,,,105003,105003,105003,,213003,,,,,,99,,
10504,0,,,,,,105004,105004,105004,,213004,,,,,,99,,
10505,0,,,,,,105005,105005,105005,,213005,,,,,,99,,
10506,0,,,,,,105006,105006,105006,,213006,,,,,,99,,
10507,0,,,,,,105007,105007,105007,,213007,,,,,,99,,
10508,0,,,,,,105008,105008,105008,,213008,,,,,,99,,
10509,0,,,,,,105009,105009,105009,,213009,,,,,,99,,
10510,0,,,,,,105010,105010,105010,,213010,,,,,,99,,
10511,0,,,,,,105011,105011,105011,,213011,,,,,,99,,
10512,0,,,,,,105012,105012,105012,,213012,,,,,,99,,
10513,0,,,,,,105013,105013,105013,,213013,,,,,,99,,
10514,0,,,,,,105014,105014,105014,,213014,,,,,,99,,
10515,0,,,,,,105015,105015,105015,,213015,,,,,,99,,
10516,0,,,,,,105016,105016,105016,,213016,,,,,,99,,
10517,0,,,,,,105017,105017,105017,,213017,,,,,,99,,
10518,0,,,,,,105018,105018,105018,,213018,,,,,,99,,
10519,0,,,,,,105019,105019,105019,,213019,,,,,,99,,
10520,0,,,,,,105020,105020,105020,,213020,,,,,,99,,
10521,0,,,,,,105021,105021,105021,,213021,,,,,,99,,
10522,0,,,,,,105022,105022,105022,,213022,,,,,,99,,
10523,0,,,,,,105023,105023,105023,,213023,,,,,,99,,
10524,0,,,,,,105024,105024,105024,,213024,,,,,,99,,
10525,0,,,,,,105025,105025,105025,,213025,,,,,,99,,
10526,0,,,,,,105026,105026,105026,,213026,,,,,,99,,
10527,0,,,,,,105027,105027,105027,,213027,,,,,,99,,
10528,0,,,,,,105028,105028,105028,,213028,,,,,,99,,
10529,0,,,,,,105029,105029,105029,,213029,,,,,,99,,
10530,0,,,,,,105030,105030,105030,,213030,,,,,,99,,
10531,0,,,,,,105031,105031,105031,,213031,,,,,,99,,
10532,0,,,,,,105032,105032,105032,,213032,,,,,,99,,
10533,0,,,,,,105033,105033,105033,,213033,,,,,,99,,
10534,0,,,,,,105034,105034,105034,,213034,,,,,,99,,
10535,0,,,,,,105035,105035,105035,,213035,,,,,,99,,
10536,0,,,,,,105036,105036,105036,,213036,,,,,,99,,
10537,0,,,,,,105037,105037,105037,,213037,,,,,,99,,
10538,0,,,,,,105038,105038,105038,,213038,,,,,,99,,
10539,0,,,,,,105039,105039,105039,,213039,,,,,,99,,
10540,0,,,,,,105040,105040,105040,,213040,,,,,,99,,
10541,0,,,,,,105041,105041,105041,,213041,,,,,,99,,
10542,0,,,,,,105042,105042,105042,,213042,,,,,,99,,
10543,0,,,,,,105043,105043,105043,,213043,,,,,,99,,
10544,0,,,,,,105044,105044,105044,,213044,,,,,,99,,
10545,0,,,,,,105045,105045,105045,,213045,,,,,,99,,
10546,0,,,,,,105046,105046,105046,,213046,,,,,,99,,
10547,0,,,,,,105047,105047,105047,,213047,,,,,,99,,
10548,0,,,,,,105048,105048,105048,,213048,,,,,,99,,
10549,0,,,,,,105049,105049,105049,,213049,,,,,,99,,
10550,0,,,,,,105050,105050,105050,,213050,,,,,,99,,
10551,0,,,,,,105051,105051,105051,,213051,,,,,,99,,
10552,0,,,,,,105052,105052,105052,,213052,,,,,,99,,
10553,0,,,,,,105053,105053,105053,,213053,,,,,,99,,
10554,0,,,,,,105054,105054,105054,,213054,,,,,,99,,
10555,0,,,,,,105055,105055,105055,,213055,,,,,,99,,
10556,0,,,,,,105056,105056,105056,,213056,,,,,,99,,
10557,0,,,,,,105057,105057,105057,,213057,,,,,,99,,
10558,0,,,,,,105058,105058,105058,,213058,,,,,,99,,
10559,0,,,,,,105059,105059,105059,,213059,,,,,,99,,
10560,0,,,,,,105060,105060,105060,,213060,,,,,,99,,
10561,0,,,,,,105061,105061,105061,,213061,,,,,,99,,
10562,0,,,,,,105062,105062,105062,,213062,,,,,,99,,
10563,0,,,,,,105063,105063,105063,,213063,,,,,,99,,
10564,0,,,,,,105064,105064,105064,,213064,,,,,,99,,
10565,0,,,,,,105065,105065,105065,,213065,,,,,,99,,
10566,0,,,,,,105066,105066,105066,,213066,,,,,,99,,
10567,0,,,,,,105067,105067,105067,,213067,,,,,,99,,
10568,0,,,,,,105068,105068,105068,,213068,,,,,,99,,
10569,0,,,,,,105069,105069,105069,,213069,,,,,,99,,
10570,0,,,,,,105070,105070,105070,,213070,,,,,,99,,
10571,0,,,,,,105071,105071,105071,,213071,,,,,,99,,
10572,0,,,,,,105072,105072,105072,,213072,,,,,,99,,
10573,0,,,,,,105073,105073,105073,,213073,,,,,,99,,
10574,0,,,,,,105074,105074,105074,,213074,,,,,,99,,
10575,0,,,,,,105075,105075,105075,,213075,,,,,,99,,
10576,0,,,,,,105076,105076,105076,,213076,,,,,,99,,
10577,0,,,,,,105077,105077,105077,,213077,,,,,,99,,
10578,0,,,,,,105078,105078,105078,,213078,,,,,,99,,
10579,0,,,,,,105079,105079,105079,,213079,,,,,,99,,
10580,0,,,,,,105080,105080,105080,,213080,,,,,,99,,
10581,0,,,,,,105081,105081,105081,,213081,,,,,,99,,
10582,0,,,,,,105082,105082,105082,,213082,,,,,,99,,
10583,0,,,,,,105083,105083,105083,,213083,,,,,,99,,
10584,0,,,,,,105084,105084,105084,,213084,,,,,,99,,
10585,0,,,,,,105085,105085,105085,,213085,,,,,,99,,
10586,0,,,,,,105086,105086,105086,,213086,,,,,,99,,
10587,0,,,,,,105087,105087,105087,,213087,,,,,,99,,
10588,0,,,,,,105088,105088,105088,,213088,,,,,,99,,
10589,0,,,,,,105089,105089,105089,,213089,,,,,,99,,
10590,0,,,,,,105090,105090,105090,,213090,,,,,,99,,
10591,0,,,,,,105091,105091,105091,,213091,,,,,,99,,
10592,0,,,,,,105092,105092,105092,,213092,,,,,,99,,
10593,0,,,,,,105093,105093,105093,,213093,,,,,,99,,
10594,0,,,,,,105094,105094,105094,,213094,,,,,,99,,
10595,0,,,,,,105095,105095,105095,,213095,,,,,,99,,
10596,0,,,,,,105096,105096,105096,,213096,,,,,,99,,
10597,0,,,,,,105097,105097,105097,,213097,,,,,,99,,
10598,0,,,,,,105098,105098,105098,,213098,,,,,,99,,
10599,0,,,,,,105099,105099,105099,,213099,,,,,,99,,
10600,0,,,,,,105100,105100,105100,,213100,,,,,,99,,
10601,0,,,,,,106001,106001,106001,,213001,,,,,,99,,
10602,0,,,,,,106002,106002,106002,,213002,,,,,,99,,
10603,0,,,,,,106003,106003,106003,,213003,,,,,,99,,
10604,0,,,,,,106004,106004,106004,,213004,,,,,,99,,
10605,0,,,,,,106005,106005,106005,,213005,,,,,,99,,
10606,0,,,,,,106006,106006,106006,,213006,,,,,,99,,
10607,0,,,,,,106007,106007,106007,,213007,,,,,,99,,
10608,0,,,,,,106008,106008,106008,,213008,,,,,,99,,
10609,0,,,,,,106009,106009,106009,,213009,,,,,,99,,
10610,0,,,,,,106010,106010,106010,,213010,,,,,,99,,
10611,0,,,,,,106011,106011,106011,,213011,,,,,,99,,
10612,0,,,,,,106012,106012,106012,,213012,,,,,,99,,
10613,0,,,,,,106013,106013,106013,,213013,,,,,,99,,
10614,0,,,,,,106014,106014,106014,,213014,,,,,,99,,
10615,0,,,,,,106015,106015,106015,,213015,,,,,,99,,
10616,0,,,,,,106016,106016,106016,,213016,,,,,,99,,
10617,0,,,,,,106017,106017,106017,,213017,,,,,,99,,
10618,0,,,,,,106018,106018,106018,,213018,,,,,,99,,
10619,0,,,,,,106019,106019,106019,,213019,,,,,,99,,
10620,0,,,,,,106020,106020,106020,,213020,,,,,,99,,
10621,0,,,,,,106021,106021,106021,,213021,,,,,,99,,
10622,0,,,,,,106022,106022,106022,,213022,,,,,,99,,
10623,0,,,,,,106023,106023,106023,,213023,,,,,,99,,
10624,0,,,,,,106024,106024,106024,,213024,,,,,,99,,
10625,0,,,,,,106025,106025,106025,,213025,,,,,,99,,
10626,0,,,,,,106026,106026,106026,,213026,,,,,,99,,
10627,0,,,,,,106027,106027,106027,,213027,,,,,,99,,
10628,0,,,,,,106028,106028,106028,,213028,,,,,,99,,
10629,0,,,,,,106029,106029,106029,,213029,,,,,,99,,
10630,0,,,,,,106030,106030,106030,,213030,,,,,,99,,
10631,0,,,,,,106031,106031,106031,,213031,,,,,,99,,
10632,0,,,,,,106032,106032,106032,,213032,,,,,,99,,
10633,0,,,,,,106033,106033,106033,,213033,,,,,,99,,
10634,0,,,,,,106034,106034,106034,,213034,,,,,,99,,
10635,0,,,,,,106035,106035,106035,,213035,,,,,,99,,
10636,0,,,,,,106036,106036,106036,,213036,,,,,,99,,
10637,0,,,,,,106037,106037,106037,,213037,,,,,,99,,
10638,0,,,,,,106038,106038,106038,,213038,,,,,,99,,
10639,0,,,,,,106039,106039,106039,,213039,,,,,,99,,
10640,0,,,,,,106040,106040,106040,,213040,,,,,,99,,
10641,0,,,,,,106041,106041,106041,,213041,,,,,,99,,
10642,0,,,,,,106042,106042,106042,,213042,,,,,,99,,
10643,0,,,,,,106043,106043,106043,,213043,,,,,,99,,
10644,0,,,,,,106044,106044,106044,,213044,,,,,,99,,
10645,0,,,,,,106045,106045,106045,,213045,,,,,,99,,
10646,0,,,,,,106046,106046,106046,,213046,,,,,,99,,
10647,0,,,,,,106047,106047,106047,,213047,,,,,,99,,
10648,0,,,,,,106048,106048,106048,,213048,,,,,,99,,
10649,0,,,,,,106049,106049,106049,,213049,,,,,,99,,
10650,0,,,,,,106050,106050,106050,,213050,,,,,,99,,
10651,0,,,,,,106051,106051,106051,,213051,,,,,,99,,
10652,0,,,,,,106052,106052,106052,,213052,,,,,,99,,
10653,0,,,,,,106053,106053,106053,,213053,,,,,,99,,
10654,0,,,,,,106054,106054,106054,,213054,,,,,,99,,
10655,0,,,,,,106055,106055,106055,,213055,,,,,,99,,
10656,0,,,,,,106056,106056,106056,,213056,,,,,,99,,
10657,0,,,,,,106057,106057,106057,,213057,,,,,,99,,
10658,0,,,,,,106058,106058,106058,,213058,,,,,,99,,
10659,0,,,,,,106059,106059,106059,,213059,,,,,,99,,
10660,0,,,,,,106060,106060,106060,,213060,,,,,,99,,
10661,0,,,,,,106061,106061,106061,,213061,,,,,,99,,
