id,group_id,level,reward,monster_level,star,monster_star,monster_name,monster_desc,model,icon_min,icon_max,soldier_level,soldier_count,hero_star,hero_level,component_level,csb_monster_score
7036,7,36,0,7036,,,,,,,,,,,,,
7037,7,37,0,7037,,,,,,,,,,,,,
7038,7,38,0,7038,,,,,,,,,,,,,
7039,7,39,0,7039,,,,,,,,,,,,,
7040,7,40,0,7040,,,,,,,,,,,,,
7041,7,41,0,7041,,,,,,,,,,,,,
7042,7,42,0,7042,,,,,,,,,,,,,
7043,7,43,0,7043,,,,,,,,,,,,,
7044,7,44,0,7044,,,,,,,,,,,,,
7045,7,45,0,7045,,,,,,,,,,,,,
7046,7,46,0,7046,,,,,,,,,,,,,
7047,7,47,0,7047,,,,,,,,,,,,,
7048,7,48,0,7048,,,,,,,,,,,,,
7049,7,49,0,7049,,,,,,,,,,,,,
7050,7,50,0,7050,,,,,,,,,,,,,
7051,7,51,0,7051,,,,,,,,,,,,,
7052,7,52,0,7052,,,,,,,,,,,,,
7053,7,53,0,7053,,,,,,,,,,,,,
7054,7,54,0,7054,,,,,,,,,,,,,
7055,7,55,0,7055,,,,,,,,,,,,,
7056,7,56,0,7056,,,,,,,,,,,,,
7057,7,57,0,7057,,,,,,,,,,,,,
7058,7,58,0,7058,,,,,,,,,,,,,
7059,7,59,0,7059,,,,,,,,,,,,,
7060,7,60,0,7060,,,,,,,,,,,,,
7061,7,61,0,7061,,,,,,,,,,,,,
7062,7,62,0,7062,,,,,,,,,,,,,
7063,7,63,0,7063,,,,,,,,,,,,,
7064,7,64,0,7064,,,,,,,,,,,,,
7065,7,65,0,7065,,,,,,,,,,,,,
7066,7,66,0,7066,,,,,,,,,,,,,
7067,7,67,0,7067,,,,,,,,,,,,,
7068,7,68,0,7068,,,,,,,,,,,,,
7069,7,69,0,7069,,,,,,,,,,,,,
7070,7,70,0,7070,,,,,,,,,,,,,
7071,7,71,0,7071,,,,,,,,,,,,,
7072,7,72,0,7072,,,,,,,,,,,,,
7073,7,73,0,7073,,,,,,,,,,,,,
7074,7,74,0,7074,,,,,,,,,,,,,
7075,7,75,0,7075,,,,,,,,,,,,,
7076,7,76,0,7076,,,,,,,,,,,,,
7077,7,77,0,7077,,,,,,,,,,,,,
7078,7,78,0,7078,,,,,,,,,,,,,
7079,7,79,0,7079,,,,,,,,,,,,,
7080,7,80,0,7080,,,,,,,,,,,,,
7081,7,81,0,7081,,,,,,,,,,,,,
7082,7,82,0,7082,,,,,,,,,,,,,
7083,7,83,0,7083,,,,,,,,,,,,,
7084,7,84,0,7084,,,,,,,,,,,,,
7085,7,85,0,7085,,,,,,,,,,,,,
7086,7,86,0,7086,,,,,,,,,,,,,
7087,7,87,0,7087,,,,,,,,,,,,,
7088,7,88,0,7088,,,,,,,,,,,,,
7089,7,89,0,7089,,,,,,,,,,,,,
7090,7,90,0,7090,,,,,,,,,,,,,
7091,7,91,0,7091,,,,,,,,,,,,,
7092,7,92,0,7092,,,,,,,,,,,,,
7093,7,93,0,7093,,,,,,,,,,,,,
7094,7,94,0,7094,,,,,,,,,,,,,
7095,7,95,0,7095,,,,,,,,,,,,,
7096,7,96,0,7096,,,,,,,,,,,,,
7097,7,97,0,7097,,,,,,,,,,,,,
7098,7,98,0,7098,,,,,,,,,,,,,
7099,7,99,0,7099,,,,,,,,,,,,,
7100,7,100,0,7100,,,,,,,,,,,,,
50014,27,10,0,5014,,,,,,,,,,,,,
50043,27,30,0,5043,,,,,,,,,,,,,
50065,27,50,0,5065,,,,,,,,,,,,,
50076,27,70,0,5076,,,,,,,,,,,,,
50083,27,70,0,5083,,,,,,,,,,,,,
50092,27,70,0,5092,,,,,,,,,,,,,
10101,101,1,0,10101,,,,,,,,,,,,,
10102,101,2,0,10102,,,,,,,,,,,,,
10103,101,3,0,10103,,,,,,,,,,,,,
10104,101,4,0,10104,,,,,,,,,,,,,
10105,101,5,0,10105,,,,,,,,,,,,,
10106,101,6,0,10106,,,,,,,,,,,,,
10107,101,7,0,10107,,,,,,,,,,,,,
10108,101,8,0,10108,,,,,,,,,,,,,
10109,101,9,0,10109,,,,,,,,,,,,,
10110,101,10,0,10110,,,,,,,,,,,,,
10111,101,11,0,10111,,,,,,,,,,,,,
10112,101,12,0,10112,,,,,,,,,,,,,
10113,101,13,0,10113,,,,,,,,,,,,,
10114,101,14,0,10114,,,,,,,,,,,,,
10115,101,15,0,10115,,,,,,,,,,,,,
10116,101,16,0,10116,,,,,,,,,,,,,
10117,101,17,0,10117,,,,,,,,,,,,,
10118,101,18,0,10118,,,,,,,,,,,,,
10119,101,19,0,10119,,,,,,,,,,,,,
10120,101,20,0,10120,,,,,,,,,,,,,
10121,101,21,0,10121,,,,,,,,,,,,,
10122,101,22,0,10122,,,,,,,,,,,,,
10123,101,23,0,10123,,,,,,,,,,,,,
10124,101,24,0,10124,,,,,,,,,,,,,
10125,101,25,0,10125,,,,,,,,,,,,,
10126,101,26,0,10126,,,,,,,,,,,,,
10127,101,27,0,10127,,,,,,,,,,,,,
10128,101,28,0,10128,,,,,,,,,,,,,
10129,101,29,0,10129,,,,,,,,,,,,,
10130,101,30,0,10130,,,,,,,,,,,,,
10131,101,31,0,10131,,,,,,,,,,,,,
10132,101,32,0,10132,,,,,,,,,,,,,
10133,101,33,0,10133,,,,,,,,,,,,,
10134,101,34,0,10134,,,,,,,,,,,,,
10135,101,35,0,10135,,,,,,,,,,,,,
10136,101,36,0,10136,,,,,,,,,,,,,
10137,101,37,0,10137,,,,,,,,,,,,,
10138,101,38,0,10138,,,,,,,,,,,,,
10139,101,39,0,10139,,,,,,,,,,,,,
10140,101,40,0,10140,,,,,,,,,,,,,
10141,101,41,0,10141,,,,,,,,,,,,,
10142,101,42,0,10142,,,,,,,,,,,,,
10143,101,43,0,10143,,,,,,,,,,,,,
10144,101,44,0,10144,,,,,,,,,,,,,
10145,101,45,0,10145,,,,,,,,,,,,,
10146,101,46,0,10146,,,,,,,,,,,,,
10147,101,47,0,10147,,,,,,,,,,,,,
10148,101,48,0,10148,,,,,,,,,,,,,
10149,101,49,0,10149,,,,,,,,,,,,,
10150,101,50,0,10150,,,,,,,,,,,,,
10151,101,51,0,10151,,,,,,,,,,,,,
10152,101,52,0,10152,,,,,,,,,,,,,
10153,101,53,0,10153,,,,,,,,,,,,,
10154,101,54,0,10154,,,,,,,,,,,,,
10155,101,55,0,10155,,,,,,,,,,,,,
10156,101,56,0,10156,,,,,,,,,,,,,
10157,101,57,0,10157,,,,,,,,,,,,,
10158,101,58,0,10158,,,,,,,,,,,,,
10159,101,59,0,10159,,,,,,,,,,,,,
10160,101,60,0,10160,,,,,,,,,,,,,
10161,101,61,0,10161,,,,,,,,,,,,,
10162,101,62,0,10162,,,,,,,,,,,,,
10163,101,63,0,10163,,,,,,,,,,,,,
10164,101,64,0,10164,,,,,,,,,,,,,
10165,101,65,0,10165,,,,,,,,,,,,,
10166,101,66,0,10166,,,,,,,,,,,,,
10167,101,67,0,10167,,,,,,,,,,,,,
10168,101,68,0,10168,,,,,,,,,,,,,
10169,101,69,0,10169,,,,,,,,,,,,,
10170,101,70,0,10170,,,,,,,,,,,,,
10171,101,71,0,10171,,,,,,,,,,,,,
10172,101,72,0,10172,,,,,,,,,,,,,
10173,101,73,0,10173,,,,,,,,,,,,,
10174,101,74,0,10174,,,,,,,,,,,,,
10175,101,75,0,10175,,,,,,,,,,,,,
10176,101,76,0,10176,,,,,,,,,,,,,
10177,101,77,0,10177,,,,,,,,,,,,,
10178,101,78,0,10178,,,,,,,,,,,,,
10179,101,79,0,10179,,,,,,,,,,,,,
10180,101,80,0,10180,,,,,,,,,,,,,
10181,101,81,0,10181,,,,,,,,,,,,,
10182,101,82,0,10182,,,,,,,,,,,,,
10183,101,83,0,10183,,,,,,,,,,,,,
10184,101,84,0,10184,,,,,,,,,,,,,
10185,101,85,0,10185,,,,,,,,,,,,,
10186,101,86,0,10186,,,,,,,,,,,,,
10187,101,87,0,10187,,,,,,,,,,,,,
10188,101,88,0,10188,,,,,,,,,,,,,
10189,101,89,0,10189,,,,,,,,,,,,,
10190,101,90,0,10190,,,,,,,,,,,,,
10191,101,91,0,10191,,,,,,,,,,,,,
10192,101,92,0,10192,,,,,,,,,,,,,
10193,101,93,0,10193,,,,,,,,,,,,,
10194,101,94,0,10194,,,,,,,,,,,,,
10195,101,95,0,10195,,,,,,,,,,,,,
10196,101,96,0,10196,,,,,,,,,,,,,
10197,101,97,0,10197,,,,,,,,,,,,,
10198,101,98,0,10198,,,,,,,,,,,,,
10199,101,99,0,10199,,,,,,,,,,,,,
10200,101,100,0,10200,,,,,,,,,,,,,
10201,102,1,0,10201,,,,,,,,,,,,,
10202,102,2,0,10202,,,,,,,,,,,,,
10203,102,3,0,10203,,,,,,,,,,,,,
10204,102,4,0,10204,,,,,,,,,,,,,
10205,102,5,0,10205,,,,,,,,,,,,,
10206,102,6,0,10206,,,,,,,,,,,,,
10207,102,7,0,10207,,,,,,,,,,,,,
10208,102,8,0,10208,,,,,,,,,,,,,
10209,102,9,0,10209,,,,,,,,,,,,,
10210,102,10,0,10210,,,,,,,,,,,,,
10211,102,11,0,10211,,,,,,,,,,,,,
10212,102,12,0,10212,,,,,,,,,,,,,
10213,102,13,0,10213,,,,,,,,,,,,,
10214,102,14,0,10214,,,,,,,,,,,,,
10215,102,15,0,10215,,,,,,,,,,,,,
10216,102,16,0,10216,,,,,,,,,,,,,
10217,102,17,0,10217,,,,,,,,,,,,,
10218,102,18,0,10218,,,,,,,,,,,,,
10219,102,19,0,10219,,,,,,,,,,,,,
10220,102,20,0,10220,,,,,,,,,,,,,
10221,102,21,0,10221,,,,,,,,,,,,,
10222,102,22,0,10222,,,,,,,,,,,,,
10223,102,23,0,10223,,,,,,,,,,,,,
10224,102,24,0,10224,,,,,,,,,,,,,
10225,102,25,0,10225,,,,,,,,,,,,,
10226,102,26,0,10226,,,,,,,,,,,,,
10227,102,27,0,10227,,,,,,,,,,,,,
10228,102,28,0,10228,,,,,,,,,,,,,
10229,102,29,0,10229,,,,,,,,,,,,,
10230,102,30,0,10230,,,,,,,,,,,,,
10231,102,31,0,10231,,,,,,,,,,,,,
10232,102,32,0,10232,,,,,,,,,,,,,
10233,102,33,0,10233,,,,,,,,,,,,,
10234,102,34,0,10234,,,,,,,,,,,,,
10235,102,35,0,10235,,,,,,,,,,,,,
10236,102,36,0,10236,,,,,,,,,,,,,
10237,102,37,0,10237,,,,,,,,,,,,,
10238,102,38,0,10238,,,,,,,,,,,,,
10239,102,39,0,10239,,,,,,,,,,,,,
10240,102,40,0,10240,,,,,,,,,,,,,
10241,102,41,0,10241,,,,,,,,,,,,,
10242,102,42,0,10242,,,,,,,,,,,,,
10243,102,43,0,10243,,,,,,,,,,,,,
10244,102,44,0,10244,,,,,,,,,,,,,
10245,102,45,0,10245,,,,,,,,,,,,,
10246,102,46,0,10246,,,,,,,,,,,,,
10247,102,47,0,10247,,,,,,,,,,,,,
10248,102,48,0,10248,,,,,,,,,,,,,
10249,102,49,0,10249,,,,,,,,,,,,,
10250,102,50,0,10250,,,,,,,,,,,,,
10251,102,51,0,10251,,,,,,,,,,,,,
10252,102,52,0,10252,,,,,,,,,,,,,
10253,102,53,0,10253,,,,,,,,,,,,,
10254,102,54,0,10254,,,,,,,,,,,,,
10255,102,55,0,10255,,,,,,,,,,,,,
10256,102,56,0,10256,,,,,,,,,,,,,
10257,102,57,0,10257,,,,,,,,,,,,,
10258,102,58,0,10258,,,,,,,,,,,,,
10259,102,59,0,10259,,,,,,,,,,,,,
10260,102,60,0,10260,,,,,,,,,,,,,
10261,102,61,0,10261,,,,,,,,,,,,,
10262,102,62,0,10262,,,,,,,,,,,,,
10263,102,63,0,10263,,,,,,,,,,,,,
10264,102,64,0,10264,,,,,,,,,,,,,
10265,102,65,0,10265,,,,,,,,,,,,,
10266,102,66,0,10266,,,,,,,,,,,,,
10267,102,67,0,10267,,,,,,,,,,,,,
10268,102,68,0,10268,,,,,,,,,,,,,
10269,102,69,0,10269,,,,,,,,,,,,,
10270,102,70,0,10270,,,,,,,,,,,,,
10271,102,71,0,10271,,,,,,,,,,,,,
10272,102,72,0,10272,,,,,,,,,,,,,
10273,102,73,0,10273,,,,,,,,,,,,,
10274,102,74,0,10274,,,,,,,,,,,,,
10275,102,75,0,10275,,,,,,,,,,,,,
10276,102,76,0,10276,,,,,,,,,,,,,
10277,102,77,0,10277,,,,,,,,,,,,,
10278,102,78,0,10278,,,,,,,,,,,,,
10279,102,79,0,10279,,,,,,,,,,,,,
10280,102,80,0,10280,,,,,,,,,,,,,
10281,102,81,0,10281,,,,,,,,,,,,,
10282,102,82,0,10282,,,,,,,,,,,,,
10283,102,83,0,10283,,,,,,,,,,,,,
10284,102,84,0,10284,,,,,,,,,,,,,
10285,102,85,0,10285,,,,,,,,,,,,,
10286,102,86,0,10286,,,,,,,,,,,,,
10287,102,87,0,10287,,,,,,,,,,,,,
10288,102,88,0,10288,,,,,,,,,,,,,
10289,102,89,0,10289,,,,,,,,,,,,,
10290,102,90,0,10290,,,,,,,,,,,,,
10291,102,91,0,10291,,,,,,,,,,,,,
10292,102,92,0,10292,,,,,,,,,,,,,
10293,102,93,0,10293,,,,,,,,,,,,,
10294,102,94,0,10294,,,,,,,,,,,,,
10295,102,95,0,10295,,,,,,,,,,,,,
10296,102,96,0,10296,,,,,,,,,,,,,
10297,102,97,0,10297,,,,,,,,,,,,,
10298,102,98,0,10298,,,,,,,,,,,,,
10299,102,99,0,10299,,,,,,,,,,,,,
10300,102,100,0,10300,,,,,,,,,,,,,
10301,103,1,0,10301,,,,,,,,,,,,,
10302,103,2,0,10302,,,,,,,,,,,,,
10303,103,3,0,10303,,,,,,,,,,,,,
10304,103,4,0,10304,,,,,,,,,,,,,
10305,103,5,0,10305,,,,,,,,,,,,,
10306,103,6,0,10306,,,,,,,,,,,,,
10307,103,7,0,10307,,,,,,,,,,,,,
10308,103,8,0,10308,,,,,,,,,,,,,
10309,103,9,0,10309,,,,,,,,,,,,,
10310,103,10,0,10310,,,,,,,,,,,,,
10311,103,11,0,10311,,,,,,,,,,,,,
10312,103,12,0,10312,,,,,,,,,,,,,
10313,103,13,0,10313,,,,,,,,,,,,,
10314,103,14,0,10314,,,,,,,,,,,,,
10315,103,15,0,10315,,,,,,,,,,,,,
10316,103,16,0,10316,,,,,,,,,,,,,
10317,103,17,0,10317,,,,,,,,,,,,,
10318,103,18,0,10318,,,,,,,,,,,,,
10319,103,19,0,10319,,,,,,,,,,,,,
10320,103,20,0,10320,,,,,,,,,,,,,
10321,103,21,0,10321,,,,,,,,,,,,,
10322,103,22,0,10322,,,,,,,,,,,,,
10323,103,23,0,10323,,,,,,,,,,,,,
10324,103,24,0,10324,,,,,,,,,,,,,
10325,103,25,0,10325,,,,,,,,,,,,,
10326,103,26,0,10326,,,,,,,,,,,,,
10327,103,27,0,10327,,,,,,,,,,,,,
10328,103,28,0,10328,,,,,,,,,,,,,
10329,103,29,0,10329,,,,,,,,,,,,,
10330,103,30,0,10330,,,,,,,,,,,,,
10331,103,31,0,10331,,,,,,,,,,,,,
10332,103,32,0,10332,,,,,,,,,,,,,
10333,103,33,0,10333,,,,,,,,,,,,,
10334,103,34,0,10334,,,,,,,,,,,,,
10335,103,35,0,10335,,,,,,,,,,,,,
10336,103,36,0,10336,,,,,,,,,,,,,
10337,103,37,0,10337,,,,,,,,,,,,,
10338,103,38,0,10338,,,,,,,,,,,,,
10339,103,39,0,10339,,,,,,,,,,,,,
10340,103,40,0,10340,,,,,,,,,,,,,
10341,103,41,0,10341,,,,,,,,,,,,,
10342,103,42,0,10342,,,,,,,,,,,,,
10343,103,43,0,10343,,,,,,,,,,,,,
10344,103,44,0,10344,,,,,,,,,,,,,
10345,103,45,0,10345,,,,,,,,,,,,,
10346,103,46,0,10346,,,,,,,,,,,,,
10347,103,47,0,10347,,,,,,,,,,,,,
10348,103,48,0,10348,,,,,,,,,,,,,
10349,103,49,0,10349,,,,,,,,,,,,,
10350,103,50,0,10350,,,,,,,,,,,,,
10351,103,51,0,10351,,,,,,,,,,,,,
10352,103,52,0,10352,,,,,,,,,,,,,
10353,103,53,0,10353,,,,,,,,,,,,,
10354,103,54,0,10354,,,,,,,,,,,,,
10355,103,55,0,10355,,,,,,,,,,,,,
10356,103,56,0,10356,,,,,,,,,,,,,
10357,103,57,0,10357,,,,,,,,,,,,,
10358,103,58,0,10358,,,,,,,,,,,,,
10359,103,59,0,10359,,,,,,,,,,,,,
10360,103,60,0,10360,,,,,,,,,,,,,
10361,103,61,0,10361,,,,,,,,,,,,,
10362,103,62,0,10362,,,,,,,,,,,,,
10363,103,63,0,10363,,,,,,,,,,,,,
10364,103,64,0,10364,,,,,,,,,,,,,
10365,103,65,0,10365,,,,,,,,,,,,,
10366,103,66,0,10366,,,,,,,,,,,,,
10367,103,67,0,10367,,,,,,,,,,,,,
10368,103,68,0,10368,,,,,,,,,,,,,
10369,103,69,0,10369,,,,,,,,,,,,,
10370,103,70,0,10370,,,,,,,,,,,,,
10371,103,71,0,10371,,,,,,,,,,,,,
10372,103,72,0,10372,,,,,,,,,,,,,
10373,103,73,0,10373,,,,,,,,,,,,,
10374,103,74,0,10374,,,,,,,,,,,,,
10375,103,75,0,10375,,,,,,,,,,,,,
10376,103,76,0,10376,,,,,,,,,,,,,
10377,103,77,0,10377,,,,,,,,,,,,,
10378,103,78,0,10378,,,,,,,,,,,,,
10379,103,79,0,10379,,,,,,,,,,,,,
10380,103,80,0,10380,,,,,,,,,,,,,
10381,103,81,0,10381,,,,,,,,,,,,,
10382,103,82,0,10382,,,,,,,,,,,,,
10383,103,83,0,10383,,,,,,,,,,,,,
10384,103,84,0,10384,,,,,,,,,,,,,
10385,103,85,0,10385,,,,,,,,,,,,,
10386,103,86,0,10386,,,,,,,,,,,,,
10387,103,87,0,10387,,,,,,,,,,,,,
10388,103,88,0,10388,,,,,,,,,,,,,
10389,103,89,0,10389,,,,,,,,,,,,,
10390,103,90,0,10390,,,,,,,,,,,,,
10391,103,91,0,10391,,,,,,,,,,,,,
10392,103,92,0,10392,,,,,,,,,,,,,
10393,103,93,0,10393,,,,,,,,,,,,,
10394,103,94,0,10394,,,,,,,,,,,,,
10395,103,95,0,10395,,,,,,,,,,,,,
10396,103,96,0,10396,,,,,,,,,,,,,
10397,103,97,0,10397,,,,,,,,,,,,,
10398,103,98,0,10398,,,,,,,,,,,,,
10399,103,99,0,10399,,,,,,,,,,,,,
10400,103,100,0,10400,,,,,,,,,,,,,
10401,104,1,0,10401,,,,,,,,,,,,,
10402,104,2,0,10402,,,,,,,,,,,,,
10403,104,3,0,10403,,,,,,,,,,,,,
10404,104,4,0,10404,,,,,,,,,,,,,
10405,104,5,0,10405,,,,,,,,,,,,,
10406,104,6,0,10406,,,,,,,,,,,,,
10407,104,7,0,10407,,,,,,,,,,,,,
10408,104,8,0,10408,,,,,,,,,,,,,
10409,104,9,0,10409,,,,,,,,,,,,,
10410,104,10,0,10410,,,,,,,,,,,,,
10411,104,11,0,10411,,,,,,,,,,,,,
10412,104,12,0,10412,,,,,,,,,,,,,
10413,104,13,0,10413,,,,,,,,,,,,,
10414,104,14,0,10414,,,,,,,,,,,,,
10415,104,15,0,10415,,,,,,,,,,,,,
10416,104,16,0,10416,,,,,,,,,,,,,
10417,104,17,0,10417,,,,,,,,,,,,,
10418,104,18,0,10418,,,,,,,,,,,,,
10419,104,19,0,10419,,,,,,,,,,,,,
10420,104,20,0,10420,,,,,,,,,,,,,
10421,104,21,0,10421,,,,,,,,,,,,,
10422,104,22,0,10422,,,,,,,,,,,,,
10423,104,23,0,10423,,,,,,,,,,,,,
10424,104,24,0,10424,,,,,,,,,,,,,
10425,104,25,0,10425,,,,,,,,,,,,,
10426,104,26,0,10426,,,,,,,,,,,,,
10427,104,27,0,10427,,,,,,,,,,,,,
10428,104,28,0,10428,,,,,,,,,,,,,
10429,104,29,0,10429,,,,,,,,,,,,,
10430,104,30,0,10430,,,,,,,,,,,,,
10431,104,31,0,10431,,,,,,,,,,,,,
10432,104,32,0,10432,,,,,,,,,,,,,
10433,104,33,0,10433,,,,,,,,,,,,,
10434,104,34,0,10434,,,,,,,,,,,,,
10435,104,35,0,10435,,,,,,,,,,,,,
10436,104,36,0,10436,,,,,,,,,,,,,
10437,104,37,0,10437,,,,,,,,,,,,,
10438,104,38,0,10438,,,,,,,,,,,,,
10439,104,39,0,10439,,,,,,,,,,,,,
10440,104,40,0,10440,,,,,,,,,,,,,
10441,104,41,0,10441,,,,,,,,,,,,,
10442,104,42,0,10442,,,,,,,,,,,,,
10443,104,43,0,10443,,,,,,,,,,,,,
10444,104,44,0,10444,,,,,,,,,,,,,
10445,104,45,0,10445,,,,,,,,,,,,,
10446,104,46,0,10446,,,,,,,,,,,,,
10447,104,47,0,10447,,,,,,,,,,,,,
10448,104,48,0,10448,,,,,,,,,,,,,
10449,104,49,0,10449,,,,,,,,,,,,,
10450,104,50,0,10450,,,,,,,,,,,,,
10451,104,51,0,10451,,,,,,,,,,,,,
10452,104,52,0,10452,,,,,,,,,,,,,
10453,104,53,0,10453,,,,,,,,,,,,,
10454,104,54,0,10454,,,,,,,,,,,,,
10455,104,55,0,10455,,,,,,,,,,,,,
10456,104,56,0,10456,,,,,,,,,,,,,
10457,104,57,0,10457,,,,,,,,,,,,,
10458,104,58,0,10458,,,,,,,,,,,,,
10459,104,59,0,10459,,,,,,,,,,,,,
10460,104,60,0,10460,,,,,,,,,,,,,
10461,104,61,0,10461,,,,,,,,,,,,,
10462,104,62,0,10462,,,,,,,,,,,,,
10463,104,63,0,10463,,,,,,,,,,,,,
10464,104,64,0,10464,,,,,,,,,,,,,
10465,104,65,0,10465,,,,,,,,,,,,,
10466,104,66,0,10466,,,,,,,,,,,,,
10467,104,67,0,10467,,,,,,,,,,,,,
10468,104,68,0,10468,,,,,,,,,,,,,
10469,104,69,0,10469,,,,,,,,,,,,,
10470,104,70,0,10470,,,,,,,,,,,,,
10471,104,71,0,10471,,,,,,,,,,,,,
10472,104,72,0,10472,,,,,,,,,,,,,
10473,104,73,0,10473,,,,,,,,,,,,,
10474,104,74,0,10474,,,,,,,,,,,,,
10475,104,75,0,10475,,,,,,,,,,,,,
10476,104,76,0,10476,,,,,,,,,,,,,
10477,104,77,0,10477,,,,,,,,,,,,,
10478,104,78,0,10478,,,,,,,,,,,,,
10479,104,79,0,10479,,,,,,,,,,,,,
10480,104,80,0,10480,,,,,,,,,,,,,
10481,104,81,0,10481,,,,,,,,,,,,,
10482,104,82,0,10482,,,,,,,,,,,,,
10483,104,83,0,10483,,,,,,,,,,,,,
10484,104,84,0,10484,,,,,,,,,,,,,
10485,104,85,0,10485,,,,,,,,,,,,,
10486,104,86,0,10486,,,,,,,,,,,,,
10487,104,87,0,10487,,,,,,,,,,,,,
10488,104,88,0,10488,,,,,,,,,,,,,
10489,104,89,0,10489,,,,,,,,,,,,,
10490,104,90,0,10490,,,,,,,,,,,,,
10491,104,91,0,10491,,,,,,,,,,,,,
10492,104,92,0,10492,,,,,,,,,,,,,
10493,104,93,0,10493,,,,,,,,,,,,,
10494,104,94,0,10494,,,,,,,,,,,,,
10495,104,95,0,10495,,,,,,,,,,,,,
10496,104,96,0,10496,,,,,,,,,,,,,
10497,104,97,0,10497,,,,,,,,,,,,,
10498,104,98,0,10498,,,,,,,,,,,,,
10499,104,99,0,10499,,,,,,,,,,,,,
10500,104,100,0,10500,,,,,,,,,,,,,
10501,105,1,0,10501,,,,,,,,,,,,,
10502,105,2,0,10502,,,,,,,,,,,,,
10503,105,3,0,10503,,,,,,,,,,,,,
10504,105,4,0,10504,,,,,,,,,,,,,
10505,105,5,0,10505,,,,,,,,,,,,,
10506,105,6,0,10506,,,,,,,,,,,,,
10507,105,7,0,10507,,,,,,,,,,,,,
10508,105,8,0,10508,,,,,,,,,,,,,
10509,105,9,0,10509,,,,,,,,,,,,,
10510,105,10,0,10510,,,,,,,,,,,,,
10511,105,11,0,10511,,,,,,,,,,,,,
10512,105,12,0,10512,,,,,,,,,,,,,
10513,105,13,0,10513,,,,,,,,,,,,,
10514,105,14,0,10514,,,,,,,,,,,,,
10515,105,15,0,10515,,,,,,,,,,,,,
10516,105,16,0,10516,,,,,,,,,,,,,
10517,105,17,0,10517,,,,,,,,,,,,,
10518,105,18,0,10518,,,,,,,,,,,,,
10519,105,19,0,10519,,,,,,,,,,,,,
10520,105,20,0,10520,,,,,,,,,,,,,
10521,105,21,0,10521,,,,,,,,,,,,,
10522,105,22,0,10522,,,,,,,,,,,,,
10523,105,23,0,10523,,,,,,,,,,,,,
10524,105,24,0,10524,,,,,,,,,,,,,
10525,105,25,0,10525,,,,,,,,,,,,,
10526,105,26,0,10526,,,,,,,,,,,,,
10527,105,27,0,10527,,,,,,,,,,,,,
10528,105,28,0,10528,,,,,,,,,,,,,
10529,105,29,0,10529,,,,,,,,,,,,,
10530,105,30,0,10530,,,,,,,,,,,,,
10531,105,31,0,10531,,,,,,,,,,,,,
10532,105,32,0,10532,,,,,,,,,,,,,
10533,105,33,0,10533,,,,,,,,,,,,,
10534,105,34,0,10534,,,,,,,,,,,,,
10535,105,35,0,10535,,,,,,,,,,,,,
10536,105,36,0,10536,,,,,,,,,,,,,
10537,105,37,0,10537,,,,,,,,,,,,,
10538,105,38,0,10538,,,,,,,,,,,,,
10539,105,39,0,10539,,,,,,,,,,,,,
10540,105,40,0,10540,,,,,,,,,,,,,
10541,105,41,0,10541,,,,,,,,,,,,,
10542,105,42,0,10542,,,,,,,,,,,,,
10543,105,43,0,10543,,,,,,,,,,,,,
10544,105,44,0,10544,,,,,,,,,,,,,
10545,105,45,0,10545,,,,,,,,,,,,,
10546,105,46,0,10546,,,,,,,,,,,,,
10547,105,47,0,10547,,,,,,,,,,,,,
10548,105,48,0,10548,,,,,,,,,,,,,
10549,105,49,0,10549,,,,,,,,,,,,,
10550,105,50,0,10550,,,,,,,,,,,,,
10551,105,51,0,10551,,,,,,,,,,,,,
10552,105,52,0,10552,,,,,,,,,,,,,
10553,105,53,0,10553,,,,,,,,,,,,,
10554,105,54,0,10554,,,,,,,,,,,,,
10555,105,55,0,10555,,,,,,,,,,,,,
10556,105,56,0,10556,,,,,,,,,,,,,
10557,105,57,0,10557,,,,,,,,,,,,,
10558,105,58,0,10558,,,,,,,,,,,,,
10559,105,59,0,10559,,,,,,,,,,,,,
10560,105,60,0,10560,,,,,,,,,,,,,
10561,105,61,0,10561,,,,,,,,,,,,,
10562,105,62,0,10562,,,,,,,,,,,,,
10563,105,63,0,10563,,,,,,,,,,,,,
10564,105,64,0,10564,,,,,,,,,,,,,
10565,105,65,0,10565,,,,,,,,,,,,,
10566,105,66,0,10566,,,,,,,,,,,,,
10567,105,67,0,10567,,,,,,,,,,,,,
10568,105,68,0,10568,,,,,,,,,,,,,
10569,105,69,0,10569,,,,,,,,,,,,,
10570,105,70,0,10570,,,,,,,,,,,,,
10571,105,71,0,10571,,,,,,,,,,,,,
10572,105,72,0,10572,,,,,,,,,,,,,
10573,105,73,0,10573,,,,,,,,,,,,,
10574,105,74,0,10574,,,,,,,,,,,,,
10575,105,75,0,10575,,,,,,,,,,,,,
10576,105,76,0,10576,,,,,,,,,,,,,
10577,105,77,0,10577,,,,,,,,,,,,,
10578,105,78,0,10578,,,,,,,,,,,,,
10579,105,79,0,10579,,,,,,,,,,,,,
10580,105,80,0,10580,,,,,,,,,,,,,
10581,105,81,0,10581,,,,,,,,,,,,,
10582,105,82,0,10582,,,,,,,,,,,,,
10583,105,83,0,10583,,,,,,,,,,,,,
10584,105,84,0,10584,,,,,,,,,,,,,
10585,105,85,0,10585,,,,,,,,,,,,,
