id,buff_land,buff_sea,buff_air,para,type,random,condition,productable,enhance_oila,enhance_soil,enhance_metal,enhance_coal,upgrade_time,cool_down,desc,power
402905,930109,0,0,600,0,10000,0,0,500.0,0.0,0.0,0.0,90,0,107215,1280
402906,930109,0,0,720,0,10000,0,0,600.0,0.0,0.0,0.0,120,0,107215,1680
402907,930109,0,0,840,0,10000,0,0,700.0,0.0,0.0,0.0,300,0,107215,2120
402908,930109,0,0,960,0,10000,0,0,800.0,0.0,0.0,0.0,600,0,107215,2610
402909,930109,0,0,1080,0,10000,0,0,900.0,0.0,0.0,0.0,660,0,107215,3140
402910,930109,0,0,1200,0,10000,0,0,1000.0,0.0,0.0,0.0,720,0,107215,3720
402911,930109,0,0,1320,0,10000,0,0,1500.0,0.0,0.0,0.0,780,0,107215,4340
402912,930109,0,0,1440,0,10000,0,0,2000.0,0.0,0.0,0.0,840,0,107215,5000
402913,930109,0,0,1560,0,10000,0,0,3000.0,0.0,0.0,0.0,900,0,107215,5710
402914,930109,0,0,1680,0,10000,0,0,5000.0,0.0,0.0,0.0,1020,0,107215,6460
402915,930109,0,0,1800,0,10000,0,0,10000.0,0.0,0.0,0.0,1140,0,107215,7250
402916,930109,0,0,1920,0,10000,0,0,20000.0,0.0,0.0,0.0,1260,0,107215,8090
402917,930109,0,0,2040,0,10000,0,0,30000.0,0.0,0.0,0.0,1440,0,107215,8970
402918,930109,0,0,2160,0,10000,0,0,50000.0,0.0,0.0,0.0,1500,0,107215,9890
402919,930109,0,0,2280,0,10000,0,0,75000.0,0.0,0.0,0.0,1650,0,107215,10850
402920,930109,0,0,2400,0,10000,0,0,100000.0,0.0,0.0,0.0,1800,0,107215,11860
402921,930109,0,0,2520,0,10000,0,0,150000.0,0.0,0.0,0.0,3600,0,107215,12910
402922,930109,0,0,2640,0,10000,0,0,200000.0,0.0,0.0,0.0,5400,0,107215,14000
402923,930109,0,0,2760,0,10000,0,0,250000.0,0.0,0.0,0.0,7200,0,107215,15130
402924,930109,0,0,2880,0,10000,0,0,300000.0,0.0,0.0,0.0,9000,0,107215,16300
402925,930109,0,0,3000,0,10000,0,0,350000.0,0.0,0.0,0.0,10800,0,107215,17510
402926,930109,0,0,3120,0,10000,0,0,400000.0,0.0,0.0,0.0,12600,0,107215,18760
402927,930109,0,0,3240,0,10000,0,0,450000.0,0.0,0.0,0.0,14400,0,107215,20050
402928,930109,0,0,3360,0,10000,0,0,500000.0,0.0,0.0,0.0,16200,0,107215,21380
402929,930109,0,0,3480,0,10000,0,0,550000.0,0.0,0.0,0.0,18000,0,107215,22750
402930,930109,0,0,3600,0,10000,0,0,600000.0,0.0,0.0,0.0,19800,0,107215,24150
402931,930109,0,0,3720,0,10000,0,0,650000.0,0.0,0.0,0.0,21600,0,107215,25590
402932,930109,0,0,3840,0,10000,0,0,700000.0,0.0,0.0,0.0,23400,0,107215,27070
402933,930109,0,0,3960,0,10000,0,0,750000.0,0.0,0.0,0.0,25200,0,107215,28590
402934,930109,0,0,4080,0,10000,0,0,800000.0,0.0,0.0,0.0,27000,0,107215,30140
402935,930109,0,0,4200,0,10000,0,0,850000.0,0.0,0.0,0.0,28800,0,107215,31730
402936,930109,0,0,4320,0,10000,0,0,900000.0,0.0,0.0,0.0,30600,0,107215,33360
402937,930109,0,0,4440,0,10000,0,0,950000.0,0.0,0.0,0.0,32400,0,107215,35020
402938,930109,0,0,4560,0,10000,0,0,1000000.0,0.0,0.0,0.0,34200,0,107215,36720
402939,930109,0,0,4680,0,10000,0,0,1050000.0,0.0,0.0,0.0,36000,0,107215,38460
402940,930109,0,0,4800,0,10000,0,0,1100000.0,0.0,0.0,0.0,37800,0,107215,40230
402941,930109,0,0,4920,0,10000,0,0,2100000.0,0.0,0.0,0.0,39600,0,107215,42040
402942,930109,0,0,5040,0,10000,0,0,2150000.0,0.0,0.0,0.0,41400,0,107215,43880
402943,930109,0,0,5160,0,10000,0,0,2200000.0,0.0,0.0,0.0,43200,0,107215,45760
402944,930109,0,0,5280,0,10000,0,0,2250000.0,0.0,0.0,0.0,45000,0,107215,47670
402945,930109,0,0,5400,0,10000,0,0,2300000.0,0.0,0.0,0.0,46800,0,107215,49610
402946,930109,0,0,5520,0,10000,0,0,2350000.0,0.0,0.0,0.0,48600,0,107215,51590
402947,930109,0,0,5640,0,10000,0,0,2400000.0,0.0,0.0,0.0,50400,0,107215,53600
402948,930109,0,0,5760,0,10000,0,0,2450000.0,0.0,0.0,0.0,52200,0,107215,55640
402949,930109,0,0,5880,0,10000,0,0,2500000.0,0.0,0.0,0.0,54000,0,107215,57720
402950,930109,0,0,6000,0,10000,0,0,2550000.0,0.0,0.0,0.0,55800,0,107215,59830
402951,930109,0,0,6120,0,10000,0,0,2600000.0,0.0,0.0,0.0,57600,0,107215,61970
402952,930109,0,0,6240,0,10000,0,0,2650000.0,0.0,0.0,0.0,59400,0,107215,64140
402953,930109,0,0,6360,0,10000,0,0,2700000.0,0.0,0.0,0.0,61200,0,107215,66350
402954,930109,0,0,6480,0,10000,0,0,2750000.0,0.0,0.0,0.0,63000,0,107215,68590
402955,930109,0,0,6600,0,10000,0,0,2800000.0,0.0,0.0,0.0,64800,0,107215,70860
402956,930109,0,0,6720,0,10000,0,0,2850000.0,0.0,0.0,0.0,66600,0,107215,73160
402957,930109,0,0,6839,0,10000,0,0,2900000.0,0.0,0.0,0.0,68400,0,107215,75490
402958,930109,0,0,6959,0,10000,0,0,2950000.0,0.0,0.0,0.0,70200,0,107215,77850
402959,930109,0,0,7080,0,10000,0,0,3000000.0,0.0,0.0,0.0,72000,0,107215,80240
402960,930109,0,0,7200,0,10000,0,0,4000000.0,0.0,0.0,0.0,73800,0,107215,82660
402961,930109,0,0,7320,0,10000,0,0,5500000.0,0.0,0.0,0.0,75600,0,107215,85110
402962,930109,0,0,7440,0,10000,0,0,7000000.0,0.0,0.0,0.0,77400,0,107215,87590
402963,930109,0,0,7560,0,10000,0,0,8500000.0,0.0,0.0,0.0,79200,0,107215,90090
402964,930109,0,0,7680,0,10000,0,0,10000000.0,0.0,0.0,0.0,81000,0,107215,92620
402965,930109,0,0,7800,0,10000,0,0,11500000.0,0.0,0.0,0.0,82800,0,107215,95180
402966,930109,0,0,7920,0,10000,0,0,13000000.0,0.0,0.0,0.0,84600,0,107215,97770
402967,930109,0,0,8040,0,10000,0,0,14500000.0,0.0,0.0,0.0,86400,0,107215,100390
402968,930109,0,0,8160,0,10000,0,0,16000000.0,0.0,0.0,0.0,88200,0,107215,103030
402969,930109,0,0,8280,0,10000,0,0,17500000.0,0.0,0.0,0.0,90000,0,107215,105700
402970,930109,0,0,8400,0,10000,0,0,20000000.0,0.0,0.0,0.0,91800,0,107215,108400
402971,930109,0,0,8520,0,10000,0,0,25000000.0,0.0,0.0,0.0,93600,0,107215,111120
402972,930109,0,0,8640,0,10000,0,0,30000000.0,0.0,0.0,0.0,95400,0,107215,113870
402973,930109,0,0,8760,0,10000,0,0,35000000.0,0.0,0.0,0.0,97200,0,107215,116640
402974,930109,0,0,8880,0,10000,0,0,40000000.0,0.0,0.0,0.0,99000,0,107215,119440
402975,930109,0,0,9000,0,10000,0,0,45000000.0,0.0,0.0,0.0,100800,0,107215,122260
402976,930109,0,0,9120,0,10000,0,0,50000000.0,0.0,0.0,0.0,102600,0,107215,125110
402977,930109,0,0,9240,0,10000,0,0,55000000.0,0.0,0.0,0.0,104400,0,107215,127980
402978,930109,0,0,9360,0,10000,0,0,60000000.0,0.0,0.0,0.0,106200,0,107215,130880
402979,930109,0,0,9480,0,10000,0,0,65000000.0,0.0,0.0,0.0,108000,0,107215,133800
402980,930109,0,0,9600,0,10000,0,0,70000000.0,0.0,0.0,0.0,109800,0,107215,136740
402981,930109,0,0,9720,0,10000,0,0,80000000.0,0.0,0.0,0.0,111600,0,107215,139710
402982,930109,0,0,9840,0,10000,0,0,90000000.0,0.0,0.0,0.0,113400,0,107215,142700
402983,930109,0,0,9960,0,10000,0,0,100000000.0,0.0,0.0,0.0,115200,0,107215,145710
402984,930109,0,0,10080,0,10000,0,0,110000000.0,0.0,0.0,0.0,117000,0,107215,148740
402985,930109,0,0,10200,0,10000,0,0,120000000.0,0.0,0.0,0.0,118800,0,107215,151790
402986,930109,0,0,10320,0,10000,0,0,130000000.0,0.0,0.0,0.0,120600,0,107215,154870
402987,930109,0,0,10440,0,10000,0,0,140000000.0,0.0,0.0,0.0,122400,0,107215,157970
402988,930109,0,0,10560,0,10000,0,0,150000000.0,0.0,0.0,0.0,124200,0,107215,161090
402989,930109,0,0,10680,0,10000,0,0,175000000.0,0.0,0.0,0.0,126000,0,107215,164230
402990,930109,0,0,10800,0,10000,0,0,200000000.0,0.0,0.0,0.0,127800,0,107215,167390
402991,930109,0,0,10920,0,10000,0,0,210000000.0,0.0,0.0,0.0,129600,0,107215,170570
402992,930109,0,0,11040,0,10000,0,0,220000000.0,0.0,0.0,0.0,131400,0,107215,173770
402993,930109,0,0,11160,0,10000,0,0,230000000.0,0.0,0.0,0.0,133200,0,107215,176990
402994,930109,0,0,11280,0,10000,0,0,240000000.0,0.0,0.0,0.0,135000,0,107215,180230
402995,930109,0,0,11400,0,10000,0,0,250000000.0,0.0,0.0,0.0,136800,0,107215,183490
402996,930109,0,0,11520,0,10000,0,0,260000000.0,0.0,0.0,0.0,138600,0,107215,186770
402997,930109,0,0,11640,0,10000,0,0,275000000.0,0.0,0.0,0.0,140400,0,107215,190060
402998,930109,0,0,11760,0,10000,0,0,300000000.0,0.0,0.0,0.0,142200,0,107215,193370
402999,930109,0,0,11880,0,10000,0,0,350000000.0,0.0,0.0,0.0,144000,0,107215,196700
403000,930109,0,0,12000,0,10000,0,0,400000000.0,0.0,0.0,0.0,145800,0,107215,200050
403001,930506,0,0,120,0,10000,0,0,0.0,100.0,0.0,0.0,5,0,107216,160
403002,930506,0,0,240,0,10000,0,0,0.0,200.0,0.0,0.0,15,0,107216,370
403003,930506,0,0,360,0,10000,0,0,0.0,300.0,0.0,0.0,30,0,107216,630
403004,930506,0,0,480,0,10000,0,0,0.0,400.0,0.0,0.0,60,0,107216,930
403005,930506,0,0,600,0,10000,0,0,0.0,500.0,0.0,0.0,90,0,107216,1280
403006,930506,0,0,720,0,10000,0,0,0.0,600.0,0.0,0.0,120,0,107216,1680
403007,930506,0,0,840,0,10000,0,0,0.0,700.0,0.0,0.0,300,0,107216,2120
403008,930506,0,0,960,0,10000,0,0,0.0,800.0,0.0,0.0,600,0,107216,2610
403009,930506,0,0,1080,0,10000,0,0,0.0,900.0,0.0,0.0,660,0,107216,3140
403010,930506,0,0,1200,0,10000,0,0,0.0,1000.0,0.0,0.0,720,0,107216,3720
403011,930506,0,0,1320,0,10000,0,0,0.0,1500.0,0.0,0.0,780,0,107216,4340
403012,930506,0,0,1440,0,10000,0,0,0.0,2000.0,0.0,0.0,840,0,107216,5000
403013,930506,0,0,1560,0,10000,0,0,0.0,3000.0,0.0,0.0,900,0,107216,5710
403014,930506,0,0,1680,0,10000,0,0,0.0,5000.0,0.0,0.0,1020,0,107216,6460
403015,930506,0,0,1800,0,10000,0,0,0.0,10000.0,0.0,0.0,1140,0,107216,7250
403016,930506,0,0,1920,0,10000,0,0,0.0,20000.0,0.0,0.0,1260,0,107216,8090
403017,930506,0,0,2040,0,10000,0,0,0.0,30000.0,0.0,0.0,1440,0,107216,8970
403018,930506,0,0,2160,0,10000,0,0,0.0,50000.0,0.0,0.0,1500,0,107216,9890
403019,930506,0,0,2280,0,10000,0,0,0.0,75000.0,0.0,0.0,1650,0,107216,10850
403020,930506,0,0,2400,0,10000,0,0,0.0,100000.0,0.0,0.0,1800,0,107216,11860
403021,930506,0,0,2520,0,10000,0,0,0.0,150000.0,0.0,0.0,3600,0,107216,12910
403022,930506,0,0,2640,0,10000,0,0,0.0,200000.0,0.0,0.0,5400,0,107216,14000
403023,930506,0,0,2760,0,10000,0,0,0.0,250000.0,0.0,0.0,7200,0,107216,15130
403024,930506,0,0,2880,0,10000,0,0,0.0,300000.0,0.0,0.0,9000,0,107216,16300
403025,930506,0,0,3000,0,10000,0,0,0.0,350000.0,0.0,0.0,10800,0,107216,17510
403026,930506,0,0,3120,0,10000,0,0,0.0,400000.0,0.0,0.0,12600,0,107216,18760
403027,930506,0,0,3240,0,10000,0,0,0.0,450000.0,0.0,0.0,14400,0,107216,20050
403028,930506,0,0,3360,0,10000,0,0,0.0,500000.0,0.0,0.0,16200,0,107216,21380
403029,930506,0,0,3480,0,10000,0,0,0.0,550000.0,0.0,0.0,18000,0,107216,22750
403030,930506,0,0,3600,0,10000,0,0,0.0,600000.0,0.0,0.0,19800,0,107216,24150
403031,930506,0,0,3720,0,10000,0,0,0.0,650000.0,0.0,0.0,21600,0,107216,25590
403032,930506,0,0,3840,0,10000,0,0,0.0,700000.0,0.0,0.0,23400,0,107216,27070
403033,930506,0,0,3960,0,10000,0,0,0.0,750000.0,0.0,0.0,25200,0,107216,28590
403034,930506,0,0,4080,0,10000,0,0,0.0,800000.0,0.0,0.0,27000,0,107216,30140
403035,930506,0,0,4200,0,10000,0,0,0.0,850000.0,0.0,0.0,28800,0,107216,31730
403036,930506,0,0,4320,0,10000,0,0,0.0,900000.0,0.0,0.0,30600,0,107216,33360
403037,930506,0,0,4440,0,10000,0,0,0.0,950000.0,0.0,0.0,32400,0,107216,35020
403038,930506,0,0,4560,0,10000,0,0,0.0,1000000.0,0.0,0.0,34200,0,107216,36720
403039,930506,0,0,4680,0,10000,0,0,0.0,1050000.0,0.0,0.0,36000,0,107216,38460
403040,930506,0,0,4800,0,10000,0,0,0.0,1100000.0,0.0,0.0,37800,0,107216,40230
403041,930506,0,0,4920,0,10000,0,0,0.0,2100000.0,0.0,0.0,39600,0,107216,42040
403042,930506,0,0,5040,0,10000,0,0,0.0,2150000.0,0.0,0.0,41400,0,107216,43880
403043,930506,0,0,5160,0,10000,0,0,0.0,2200000.0,0.0,0.0,43200,0,107216,45760
403044,930506,0,0,5280,0,10000,0,0,0.0,2250000.0,0.0,0.0,45000,0,107216,47670
403045,930506,0,0,5400,0,10000,0,0,0.0,2300000.0,0.0,0.0,46800,0,107216,49610
403046,930506,0,0,5520,0,10000,0,0,0.0,2350000.0,0.0,0.0,48600,0,107216,51590
403047,930506,0,0,5640,0,10000,0,0,0.0,2400000.0,0.0,0.0,50400,0,107216,53600
403048,930506,0,0,5760,0,10000,0,0,0.0,2450000.0,0.0,0.0,52200,0,107216,55640
403049,930506,0,0,5880,0,10000,0,0,0.0,2500000.0,0.0,0.0,54000,0,107216,57720
403050,930506,0,0,6000,0,10000,0,0,0.0,2550000.0,0.0,0.0,55800,0,107216,59830
403051,930506,0,0,6120,0,10000,0,0,0.0,2600000.0,0.0,0.0,57600,0,107216,61970
403052,930506,0,0,6240,0,10000,0,0,0.0,2650000.0,0.0,0.0,59400,0,107216,64140
403053,930506,0,0,6360,0,10000,0,0,0.0,2700000.0,0.0,0.0,61200,0,107216,66350
403054,930506,0,0,6480,0,10000,0,0,0.0,2750000.0,0.0,0.0,63000,0,107216,68590
403055,930506,0,0,6600,0,10000,0,0,0.0,2800000.0,0.0,0.0,64800,0,107216,70860
403056,930506,0,0,6720,0,10000,0,0,0.0,2850000.0,0.0,0.0,66600,0,107216,73160
403057,930506,0,0,6839,0,10000,0,0,0.0,2900000.0,0.0,0.0,68400,0,107216,75490
403058,930506,0,0,6959,0,10000,0,0,0.0,2950000.0,0.0,0.0,70200,0,107216,77850
403059,930506,0,0,7080,0,10000,0,0,0.0,3000000.0,0.0,0.0,72000,0,107216,80240
403060,930506,0,0,7200,0,10000,0,0,0.0,4000000.0,0.0,0.0,73800,0,107216,82660
403061,930506,0,0,7320,0,10000,0,0,0.0,5500000.0,0.0,0.0,75600,0,107216,85110
403062,930506,0,0,7440,0,10000,0,0,0.0,7000000.0,0.0,0.0,77400,0,107216,87590
403063,930506,0,0,7560,0,10000,0,0,0.0,8500000.0,0.0,0.0,79200,0,107216,90090
403064,930506,0,0,7680,0,10000,0,0,0.0,10000000.0,0.0,0.0,81000,0,107216,92620
403065,930506,0,0,7800,0,10000,0,0,0.0,11500000.0,0.0,0.0,82800,0,107216,95180
403066,930506,0,0,7920,0,10000,0,0,0.0,13000000.0,0.0,0.0,84600,0,107216,97770
403067,930506,0,0,8040,0,10000,0,0,0.0,14500000.0,0.0,0.0,86400,0,107216,100390
403068,930506,0,0,8160,0,10000,0,0,0.0,16000000.0,0.0,0.0,88200,0,107216,103030
403069,930506,0,0,8280,0,10000,0,0,0.0,17500000.0,0.0,0.0,90000,0,107216,105700
403070,930506,0,0,8400,0,10000,0,0,0.0,20000000.0,0.0,0.0,91800,0,107216,108400
403071,930506,0,0,8520,0,10000,0,0,0.0,25000000.0,0.0,0.0,93600,0,107216,111120
403072,930506,0,0,8640,0,10000,0,0,0.0,30000000.0,0.0,0.0,95400,0,107216,113870
403073,930506,0,0,8760,0,10000,0,0,0.0,35000000.0,0.0,0.0,97200,0,107216,116640
403074,930506,0,0,8880,0,10000,0,0,0.0,40000000.0,0.0,0.0,99000,0,107216,119440
403075,930506,0,0,9000,0,10000,0,0,0.0,45000000.0,0.0,0.0,100800,0,107216,122260
403076,930506,0,0,9120,0,10000,0,0,0.0,50000000.0,0.0,0.0,102600,0,107216,125110
403077,930506,0,0,9240,0,10000,0,0,0.0,55000000.0,0.0,0.0,104400,0,107216,127980
403078,930506,0,0,9360,0,10000,0,0,0.0,60000000.0,0.0,0.0,106200,0,107216,130880
403079,930506,0,0,9480,0,10000,0,0,0.0,65000000.0,0.0,0.0,108000,0,107216,133800
403080,930506,0,0,9600,0,10000,0,0,0.0,70000000.0,0.0,0.0,109800,0,107216,136740
403081,930506,0,0,9720,0,10000,0,0,0.0,80000000.0,0.0,0.0,111600,0,107216,139710
403082,930506,0,0,9840,0,10000,0,0,0.0,90000000.0,0.0,0.0,113400,0,107216,142700
403083,930506,0,0,9960,0,10000,0,0,0.0,100000000.0,0.0,0.0,115200,0,107216,145710
403084,930506,0,0,10080,0,10000,0,0,0.0,110000000.0,0.0,0.0,117000,0,107216,148740
403085,930506,0,0,10200,0,10000,0,0,0.0,120000000.0,0.0,0.0,118800,0,107216,151790
403086,930506,0,0,10320,0,10000,0,0,0.0,130000000.0,0.0,0.0,120600,0,107216,154870
403087,930506,0,0,10440,0,10000,0,0,0.0,140000000.0,0.0,0.0,122400,0,107216,157970
403088,930506,0,0,10560,0,10000,0,0,0.0,150000000.0,0.0,0.0,124200,0,107216,161090
403089,930506,0,0,10680,0,10000,0,0,0.0,175000000.0,0.0,0.0,126000,0,107216,164230
403090,930506,0,0,10800,0,10000,0,0,0.0,200000000.0,0.0,0.0,127800,0,107216,167390
403091,930506,0,0,10920,0,10000,0,0,0.0,210000000.0,0.0,0.0,129600,0,107216,170570
403092,930506,0,0,11040,0,10000,0,0,0.0,220000000.0,0.0,0.0,131400,0,107216,173770
403093,930506,0,0,11160,0,10000,0,0,0.0,230000000.0,0.0,0.0,133200,0,107216,176990
403094,930506,0,0,11280,0,10000,0,0,0.0,240000000.0,0.0,0.0,135000,0,107216,180230
403095,930506,0,0,11400,0,10000,0,0,0.0,250000000.0,0.0,0.0,136800,0,107216,183490
403096,930506,0,0,11520,0,10000,0,0,0.0,260000000.0,0.0,0.0,138600,0,107216,186770
403097,930506,0,0,11640,0,10000,0,0,0.0,275000000.0,0.0,0.0,140400,0,107216,190060
403098,930506,0,0,11760,0,10000,0,0,0.0,300000000.0,0.0,0.0,142200,0,107216,193370
403099,930506,0,0,11880,0,10000,0,0,0.0,350000000.0,0.0,0.0,144000,0,107216,196700
403100,930506,0,0,12000,0,10000,0,0,0.0,400000000.0,0.0,0.0,145800,0,107216,200050
403101,0,930107,0,120,0,10000,0,200,100.0,0.0,0.0,0.0,5,0,107217,160
403102,0,930107,0,240,0,10000,0,201,200.0,0.0,0.0,0.0,15,0,107217,370
403103,0,930107,0,360,0,10000,0,202,300.0,0.0,0.0,0.0,30,0,107217,630
403104,0,930107,0,480,0,10000,0,203,400.0,0.0,0.0,0.0,60,0,107217,930
403105,0,930107,0,600,0,10000,0,204,500.0,0.0,0.0,0.0,90,0,107217,1280
403106,0,930107,0,720,0,10000,0,205,600.0,0.0,0.0,0.0,120,0,107217,1680
403107,0,930107,0,840,0,10000,0,206,700.0,0.0,0.0,0.0,300,0,107217,2120
403108,0,930107,0,960,0,10000,0,207,800.0,0.0,0.0,0.0,600,0,107217,2610
403109,0,930107,0,1080,0,10000,0,208,900.0,0.0,0.0,0.0,660,0,107217,3140
403110,0,930107,0,1200,0,10000,0,209,1000.0,0.0,0.0,0.0,720,0,107217,3720
403111,0,930107,0,1320,0,10000,0,210,1500.0,0.0,0.0,0.0,780,0,107217,4340
403112,0,930107,0,1440,0,10000,0,211,2000.0,0.0,0.0,0.0,840,0,107217,5000
403113,0,930107,0,1560,0,10000,0,212,3000.0,0.0,0.0,0.0,900,0,107217,5710
403114,0,930107,0,1680,0,10000,0,213,5000.0,0.0,0.0,0.0,1020,0,107217,6460
403115,0,930107,0,1800,0,10000,0,214,10000.0,0.0,0.0,0.0,1140,0,107217,7250
403116,0,930107,0,1920,0,10000,0,215,20000.0,0.0,0.0,0.0,1260,0,107217,8090
403117,0,930107,0,2040,0,10000,0,216,30000.0,0.0,0.0,0.0,1440,0,107217,8970
403118,0,930107,0,2160,0,10000,0,217,50000.0,0.0,0.0,0.0,1500,0,107217,9890
403119,0,930107,0,2280,0,10000,0,218,75000.0,0.0,0.0,0.0,1650,0,107217,10850
403120,0,930107,0,2400,0,10000,0,219,100000.0,0.0,0.0,0.0,1800,0,107217,11860
403121,0,930107,0,2520,0,10000,0,220,150000.0,0.0,0.0,0.0,3600,0,107217,12910
403122,0,930107,0,2640,0,10000,0,221,200000.0,0.0,0.0,0.0,5400,0,107217,14000
403123,0,930107,0,2760,0,10000,0,222,250000.0,0.0,0.0,0.0,7200,0,107217,15130
403124,0,930107,0,2880,0,10000,0,223,300000.0,0.0,0.0,0.0,9000,0,107217,16300
403125,0,930107,0,3000,0,10000,0,224,350000.0,0.0,0.0,0.0,10800,0,107217,17510
403126,0,930107,0,3120,0,10000,0,225,400000.0,0.0,0.0,0.0,12600,0,107217,18760
403127,0,930107,0,3240,0,10000,0,226,450000.0,0.0,0.0,0.0,14400,0,107217,20050
403128,0,930107,0,3360,0,10000,0,227,500000.0,0.0,0.0,0.0,16200,0,107217,21380
403129,0,930107,0,3480,0,10000,0,228,550000.0,0.0,0.0,0.0,18000,0,107217,22750
403130,0,930107,0,3600,0,10000,0,229,600000.0,0.0,0.0,0.0,19800,0,107217,24150
403131,0,930107,0,3720,0,10000,0,230,650000.0,0.0,0.0,0.0,21600,0,107217,25590
403132,0,930107,0,3840,0,10000,0,231,700000.0,0.0,0.0,0.0,23400,0,107217,27070
403133,0,930107,0,3960,0,10000,0,232,750000.0,0.0,0.0,0.0,25200,0,107217,28590
403134,0,930107,0,4080,0,10000,0,233,800000.0,0.0,0.0,0.0,27000,0,107217,30140
403135,0,930107,0,4200,0,10000,0,234,850000.0,0.0,0.0,0.0,28800,0,107217,31730
403136,0,930107,0,4320,0,10000,0,235,900000.0,0.0,0.0,0.0,30600,0,107217,33360
403137,0,930107,0,4440,0,10000,0,236,950000.0,0.0,0.0,0.0,32400,0,107217,35020
403138,0,930107,0,4560,0,10000,0,237,1000000.0,0.0,0.0,0.0,34200,0,107217,36720
403139,0,930107,0,4680,0,10000,0,238,1050000.0,0.0,0.0,0.0,36000,0,107217,38460
403140,0,930107,0,4800,0,10000,0,239,1100000.0,0.0,0.0,0.0,37800,0,107217,40230
403141,0,930107,0,4920,0,10000,0,240,2100000.0,0.0,0.0,0.0,39600,0,107217,42040
403142,0,930107,0,5040,0,10000,0,241,2150000.0,0.0,0.0,0.0,41400,0,107217,43880
403143,0,930107,0,5160,0,10000,0,242,2200000.0,0.0,0.0,0.0,43200,0,107217,45760
403144,0,930107,0,5280,0,10000,0,243,2250000.0,0.0,0.0,0.0,45000,0,107217,47670
403145,0,930107,0,5400,0,10000,0,244,2300000.0,0.0,0.0,0.0,46800,0,107217,49610
403146,0,930107,0,5520,0,10000,0,245,2350000.0,0.0,0.0,0.0,48600,0,107217,51590
403147,0,930107,0,5640,0,10000,0,246,2400000.0,0.0,0.0,0.0,50400,0,107217,53600
403148,0,930107,0,5760,0,10000,0,247,2450000.0,0.0,0.0,0.0,52200,0,107217,55640
403149,0,930107,0,5880,0,10000,0,248,2500000.0,0.0,0.0,0.0,54000,0,107217,57720
403150,0,930107,0,6000,0,10000,0,249,2550000.0,0.0,0.0,0.0,55800,0,107217,59830
403151,0,930107,0,6120,0,10000,0,250,2600000.0,0.0,0.0,0.0,57600,0,107217,61970
403152,0,930107,0,6240,0,10000,0,251,2650000.0,0.0,0.0,0.0,59400,0,107217,64140
403153,0,930107,0,6360,0,10000,0,252,2700000.0,0.0,0.0,0.0,61200,0,107217,66350
403154,0,930107,0,6480,0,10000,0,253,2750000.0,0.0,0.0,0.0,63000,0,107217,68590
403155,0,930107,0,6600,0,10000,0,254,2800000.0,0.0,0.0,0.0,64800,0,107217,70860
403156,0,930107,0,6720,0,10000,0,255,2850000.0,0.0,0.0,0.0,66600,0,107217,73160
403157,0,930107,0,6839,0,10000,0,256,2900000.0,0.0,0.0,0.0,68400,0,107217,75490
403158,0,930107,0,6959,0,10000,0,257,2950000.0,0.0,0.0,0.0,70200,0,107217,77850
403159,0,930107,0,7080,0,10000,0,258,3000000.0,0.0,0.0,0.0,72000,0,107217,80240
403160,0,930107,0,7200,0,10000,0,259,4000000.0,0.0,0.0,0.0,73800,0,107217,82660
403161,0,930107,0,7320,0,10000,0,260,5500000.0,0.0,0.0,0.0,75600,0,107217,85110
403162,0,930107,0,7440,0,10000,0,261,7000000.0,0.0,0.0,0.0,77400,0,107217,87590
403163,0,930107,0,7560,0,10000,0,262,8500000.0,0.0,0.0,0.0,79200,0,107217,90090
403164,0,930107,0,7680,0,10000,0,263,10000000.0,0.0,0.0,0.0,81000,0,107217,92620
403165,0,930107,0,7800,0,10000,0,264,11500000.0,0.0,0.0,0.0,82800,0,107217,95180
403166,0,930107,0,7920,0,10000,0,265,13000000.0,0.0,0.0,0.0,84600,0,107217,97770
403167,0,930107,0,8040,0,10000,0,266,14500000.0,0.0,0.0,0.0,86400,0,107217,100390
403168,0,930107,0,8160,0,10000,0,267,16000000.0,0.0,0.0,0.0,88200,0,107217,103030
403169,0,930107,0,8280,0,10000,0,268,17500000.0,0.0,0.0,0.0,90000,0,107217,105700
403170,0,930107,0,8400,0,10000,0,269,20000000.0,0.0,0.0,0.0,91800,0,107217,108400
403171,0,930107,0,8520,0,10000,0,270,25000000.0,0.0,0.0,0.0,93600,0,107217,111120
403172,0,930107,0,8640,0,10000,0,271,30000000.0,0.0,0.0,0.0,95400,0,107217,113870
403173,0,930107,0,8760,0,10000,0,272,35000000.0,0.0,0.0,0.0,97200,0,107217,116640
403174,0,930107,0,8880,0,10000,0,273,40000000.0,0.0,0.0,0.0,99000,0,107217,119440
403175,0,930107,0,9000,0,10000,0,274,45000000.0,0.0,0.0,0.0,100800,0,107217,122260
403176,0,930107,0,9120,0,10000,0,275,50000000.0,0.0,0.0,0.0,102600,0,107217,125110
403177,0,930107,0,9240,0,10000,0,276,55000000.0,0.0,0.0,0.0,104400,0,107217,127980
403178,0,930107,0,9360,0,10000,0,277,60000000.0,0.0,0.0,0.0,106200,0,107217,130880
403179,0,930107,0,9480,0,10000,0,278,65000000.0,0.0,0.0,0.0,108000,0,107217,133800
403180,0,930107,0,9600,0,10000,0,279,70000000.0,0.0,0.0,0.0,109800,0,107217,136740
