id,name,desc,power,score,build_count,level,max_level,type,group,height,width,tap_count,point_type,is_open,is_destroy,player_level,recall_file_path,prefab,model,color,repair_art,is_border,iconSrc,iconType,shortcut_icon,shortcut_name,order,client_type,repair_level,repair_cost_coin,repair_cost_oil,build_coin,upgrade_coin,produce_time,para,produce_type,produce_coin,worker_offset,click_sound,atlas,atlas_path,scale_para,x_para,y_para,area,quality,buff_id,buff_max_num,is_buy,build_resource,decorations_material,building_change,show_plat,show_time,show_endtime,switch_load,treasure_obtainways,treasure_debris,treasure_pic,treasure_buffdisplay,disable_merge,hide_level,no_deletion,para_v1,buff_ext,unlock_after_zone,unmovable
int,string,string,long,long,int,int,int,int,int,int,int,int,int,int,int,int,string,string,string,string,string,string,string,int,string,string,int,int,int,int,int,long,long,long,long,int,long,string,string,string,string,string,string,string,int,int,string,int,int,string,string,int,string,string,string,string,string,string,string,string,int,int,int,long,string,int,int
40908,106903,106968,100.0,0.0,0,9,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1300,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
40909,106903,106968,100.0,0.0,0,10,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1400,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
40910,106903,106968,100.0,0.0,0,11,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1500,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
40911,106903,106968,100.0,0.0,0,12,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1600,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
40912,106903,106968,100.0,0.0,0,13,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1700,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
40913,106903,106968,100.0,0.0,0,14,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1800,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
40914,106903,106968,100.0,0.0,0,15,15,4,4090,2,2,1,1,1,0,13,,zsw_liwuxiang,zsw_liwuxiang,,building_minju_0,,,,,,1025,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1,30,0,,3,920800|1900,5,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41000,106904,106969,100.0,0.0,0,1,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|500,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41001,106904,106969,100.0,0.0,0,2,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|600,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41002,106904,106969,100.0,0.0,0,3,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|700,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41003,106904,106969,100.0,0.0,0,4,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41004,106904,106969,100.0,0.0,0,5,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|900,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41005,106904,106969,100.0,0.0,0,6,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41006,106904,106969,100.0,0.0,0,7,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1100,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41007,106904,106969,100.0,0.0,0,8,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41008,106904,106969,100.0,0.0,0,9,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1300,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41009,106904,106969,100.0,0.0,0,10,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41010,106904,106969,100.0,0.0,0,11,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1500,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41011,106904,106969,100.0,0.0,0,12,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1600,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41012,106904,106969,100.0,0.0,0,13,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1700,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41013,106904,106969,100.0,0.0,0,14,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41014,106904,106969,100.0,0.0,0,15,15,4,4100,2,2,1,1,1,0,13,,zsw_zhihuiguandiaoxiang,zsw_zhihuiguandiaoxiang,,building_minju_0,,,,,,1026,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.66,10,0,,4,921004|1900,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41100,106905,106970,100.0,0.0,0,1,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41101,106905,106970,100.0,0.0,0,2,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1100,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41102,106905,106970,100.0,0.0,0,3,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41103,106905,106970,100.0,0.0,0,4,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1300,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41104,106905,106970,100.0,0.0,0,5,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41105,106905,106970,100.0,0.0,0,6,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1500,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41106,106905,106970,100.0,0.0,0,7,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1600,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41107,106905,106970,100.0,0.0,0,8,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1700,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41108,106905,106970,100.0,0.0,0,9,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41109,106905,106970,100.0,0.0,0,10,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|1900,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41110,106905,106970,100.0,0.0,0,11,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|2000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41111,106905,106970,100.0,0.0,0,12,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|2100,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41112,106905,106970,100.0,0.0,0,13,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|2200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41113,106905,106970,100.0,0.0,0,14,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|2300,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41114,106905,106970,100.0,0.0,0,15,15,4,4110,2,2,1,1,1,0,13,,zsw_zhuzhuqiqiu,zsw_zhuzhuqiqiu,,building_minju_0,,,,,,1027,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,0.7,30,0,,4,921005|2400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41200,106906,106971,100.0,0.0,0,1,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|5000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41201,106906,106971,100.0,0.0,0,2,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|6000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41202,106906,106971,100.0,0.0,0,3,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|7000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41203,106906,106971,100.0,0.0,0,4,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|8000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41204,106906,106971,100.0,0.0,0,5,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|9000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41205,106906,106971,100.0,0.0,0,6,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|10000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41206,106906,106971,100.0,0.0,0,7,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|11000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41207,106906,106971,100.0,0.0,0,8,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|12000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41208,106906,106971,100.0,0.0,0,9,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|13000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41209,106906,106971,100.0,0.0,0,10,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|14000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41210,106906,106971,100.0,0.0,0,11,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|15000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41211,106906,106971,100.0,0.0,0,12,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|16000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41212,106906,106971,100.0,0.0,0,13,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|17000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41213,106906,106971,100.0,0.0,0,14,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|18000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41214,106906,106971,100.0,0.0,0,15,15,4,4120,2,2,1,1,1,0,13,,zsw_xiaojinzhu,zsw_xiaojinzhu,,building_minju_0,,,,,,1028,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,0,0,,5,921006|19000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41300,106907,106972,100.0,0.0,0,1,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|2000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41301,106907,106972,100.0,0.0,0,2,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|2400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41302,106907,106972,100.0,0.0,0,3,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|2800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41303,106907,106972,100.0,0.0,0,4,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|3200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41304,106907,106972,100.0,0.0,0,5,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|3600,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41305,106907,106972,100.0,0.0,0,6,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|4000,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41306,106907,106972,100.0,0.0,0,7,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|4400,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41307,106907,106972,100.0,0.0,0,8,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|4800,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
41308,106907,106972,100.0,0.0,0,9,15,4,4130,1,1,1,1,1,0,13,,zsw_yaoyaoma,zsw_yaoyaoma,,building_minju_0,,,,,,1029,3,1,50,0,0.0,0.0,60.0,0.0,0,0.0,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,sound/building_ground,,,1.15,25,0,,4,990001|5200,1,0,,4400001|2;4400002|5,,,,,,,,,,,,,0.0,,,
